Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv,X,Y,Z
4600.0,0.8887124209686,2026310840.027,11.24537588603,3.299439632787,-0.2661653582239,21.73069718575,213.2413655371,239202196.4852,654.181254871,0.2753394470824,0.2753394477078,17923887404.71,1,0.42132,0.155838,0.422843
4600.0,0.8845741375207,2013526318.372,11.26661896384,3.305314735151,-0.2562705284475,21.72701086371,227.0166836871,237703892.0926,690.1885884693,0.2776526869666,0.2776526875953,19465518483.83,1,0.418424,0.154765,0.426812
4600.0,0.8803840396682,2000714532.34,11.28753779833,3.311147111583,-0.2461673360259,21.72322097337,242.2056458913,235984470.782,729.3832356699,0.2805274481866,0.2805274488194,21150364225.14,1,0.4151,0.153534,0.431366
4600.0,0.8761454641319,1987892668.083,11.3081357656,3.316956261595,-0.2358351546193,21.71933112143,259.0227970661,234023837.8893,772.1060625951,0.2832970536342,0.2832970542721,22994354946.21,1,0.411307,0.15213,0.436563
4600.0,0.8718562127101,1975061975.052,11.3284419711,3.322731166682,-0.2252344216189,21.71534199657,277.6951835092,231797773.8804,818.9476321059,0.2854743623822,0.2854743630265,25018379422.75,1,0.406999,0.150536,0.442465
4600.0,0.8675118832449,1962218678.971,11.34849278184,3.328450533675,-0.2143149861658,21.71130479833,298.4723730156,229284897.408,870.7580566994,0.2795724399748,0.2795724406139,27247766587.09,1,0.402127,0.148734,0.449139
4600.0,0.86307589591,1949267801.433,11.36846417534,3.333919107788,-0.2029294374614,21.70714055663,321.4463574806,226432096.2541,929.5252078785,0.2678625388368,0.2678625394629,29729395565.44,1,0.3966,0.146689,0.456711
4600.0,0.8585459144348,1936219324.711,11.38836663865,3.339137635688,-0.1910312052002,21.70285333305,346.8936114254,223213583.3803,996.2665633797,0.2570435867548,0.2570435873682,32498162387.61,1,0.39036,0.14438,0.46526
4600.0,0.8539240004185,1923098173.512,11.40819075189,3.344132965679,-0.1785603251107,21.69845139572,375.163813256,219606522.4156,1071.976726018,0.2468801968677,0.2468801974696,35591604296.88,1,0.383357,0.14179,0.474854
4600.0,0.8492080275159,1909919182.85,11.42794489006,3.348910911539,-0.1654731402651,21.69394090849,406.631593633,215587545.3045,1157.983923605,0.2368181183381,0.2368181189299,39056076494.13,1,0.375542,0.1389,0.485558
4600.0,0.8443953743084,1896697642.747,11.44763813663,3.353476534693,-0.1517233817248,21.68932909887,441.7190336014,211137491.4272,1255.841164834,0.226826246648,0.2268262472309,42945809162.84,1,0.366876,0.135694,0.49743
4600.0,0.8394830580281,1883449828.143,11.46727952724,3.357835034639,-0.1372704449953,21.68462454904,480.8995068413,206242599.4763,1367.349964104,0.2169612830493,0.2169612836247,47324176131.49,1,0.357325,0.132161,0.510514
4600.0,0.8344681829451,1870193866.711,11.48687617004,3.361993803878,-0.1220790213985,21.67983816011,524.7032179633,200896192.438,1494.570514437,0.2078842401281,0.2078842406972,52264822841.6,1,0.346872,0.128295,0.524833
4600.0,0.8293504460814,1856956342.864,11.50642383909,3.365975209465,-0.1061165411569,21.67498387982,573.7487239752,195104358.6163,1639.698053642,0.1995218821177,0.1995218826813,57850673133.1,1,0.335522,0.124097,0.54038
4600.0,0.8241268150952,1843757544.254,11.52592773607,3.369788628075,-0.08937713403699,21.67007516912,628.6881159148,188880237.1219,1805.356394722,0.1916442713626,0.1916442719215,64181028740.15,1,0.323297,0.119576,0.557127
4600.0,0.8187957807267,1830622006.213,11.54538599928,3.373451682409,-0.07183745409674,21.66512872994,690.2461423156,182251013.7134,1994.388409848,0.1848918706355,0.1848918711916,71369073365.42,1,0.310244,0.114748,0.575009
