# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.68105070332214e+25 kg
# Mean radius       s0 = 2.538868e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225522
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000596.572114
# J2  =  3510.364519
# J4  =   -37.350776
# J6  =     0.681726
# J8  =    -0.018161
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
   472  2.2463e+07  1.8098e+02  4.9793e+09  
   473  2.2457e+07  1.8101e+02  4.9915e+09  
   474  2.2451e+07  1.8105e+02  5.0037e+09  
   475  2.2444e+07  1.8108e+02  5.0158e+09  
   476  2.2438e+07  1.8111e+02  5.0280e+09  
   477  2.2432e+07  1.8115e+02  5.0403e+09  
   478  2.2426e+07  1.8118e+02  5.0525e+09  
   479  2.2420e+07  1.8121e+02  5.0647e+09  
   480  2.2413e+07  1.8125e+02  5.0769e+09  
   481  2.2407e+07  1.8128e+02  5.0892e+09  
   482  2.2401e+07  1.8132e+02  5.1014e+09  
   483  2.2395e+07  1.8135e+02  5.1137e+09  
   484  2.2389e+07  1.8138e+02  5.1259e+09  
   485  2.2382e+07  1.8142e+02  5.1382e+09  
   486  2.2376e+07  1.8145e+02  5.1505e+09  
   487  2.2370e+07  1.8149e+02  5.1628e+09  
   488  2.2364e+07  1.8152e+02  5.1751e+09  
   489  2.2358e+07  1.8156e+02  5.1874e+09  
   490  2.2351e+07  1.8159e+02  5.1997e+09  
   491  2.2345e+07  1.8163e+02  5.2120e+09  
   492  2.2339e+07  1.8166e+02  5.2244e+09  
   493  2.2333e+07  1.8170e+02  5.2367e+09  
   494  2.2327e+07  1.8173e+02  5.2490e+09  
   495  2.2320e+07  1.8177e+02  5.2614e+09  
   496  2.2314e+07  1.8180e+02  5.2738e+09  
   497  2.2308e+07  1.8184e+02  5.2861e+09  
   498  2.2302e+07  1.8187e+02  5.2985e+09  
   499  2.2296e+07  1.8191e+02  5.3109e+09  
   500  2.2289e+07  1.8195e+02  5.3233e+09  
   501  2.2283e+07  1.8198e+02  5.3357e+09  
   502  2.2277e+07  1.8202e+02  5.3481e+09  
   503  2.2271e+07  1.8205e+02  5.3606e+09  
   504  2.2265e+07  1.8209e+02  5.3730e+09  
   505  2.2258e+07  1.8213e+02  5.3854e+09  
   506  2.2252e+07  1.8216e+02  5.3979e+09  
   507  2.2246e+07  1.8220e+02  5.4103e+09  
   508  2.2240e+07  1.8224e+02  5.4228e+09  
   509  2.2234e+07  1.8227e+02  5.4353e+09  
   510  2.2227e+07  1.8231e+02  5.4478e+09  
   511  2.2221e+07  1.8235e+02  5.4603e+09  
   512  2.2215e+07  1.8239e+02  5.4728e+09  
   513  2.2209e+07  1.8242e+02  5.4853e+09  
   514  2.2203e+07  1.8246e+02  5.4978e+09  
   515  2.2197e+07  1.8250e+02  5.5103e+09  
   516  2.2190e+07  1.8254e+02  5.5228e+09  
   517  2.2184e+07  1.8257e+02  5.5354e+09  
   518  2.2178e+07  1.8261e+02  5.5479e+09  
   519  2.2172e+07  1.8265e+02  5.5605e+09  
   520  2.2166e+07  1.8269e+02  5.5731e+09  
   521  2.2159e+07  1.8273e+02  5.5856e+09  
   522  2.2153e+07  1.8277e+02  5.5982e+09  
   523  2.2147e+07  1.8280e+02  5.6108e+09  
   524  2.2141e+07  1.8284e+02  5.6234e+09  
   525  2.2135e+07  1.8288e+02  5.6360e+09  
   526  2.2128e+07  1.8292e+02  5.6487e+09  
   527  2.2122e+07  1.8296e+02  5.6613e+09  
   528  2.2116e+07  1.8300e+02  5.6739e+09  
   529  2.2110e+07  1.8304e+02  5.6866e+09  
   530  2.2104e+07  1.8308e+02  5.6992e+09  
   531  2.2097e+07  1.8312e+02  5.7119e+09  
   532  2.2091e+07  1.8316e+02  5.7246e+09  
   533  2.2085e+07  1.8320e+02  5.7373e+09  
   534  2.2079e+07  1.8324e+02  5.7500e+09  
   535  2.2073e+07  1.8328e+02  5.7627e+09  
   536  2.2066e+07  1.8332e+02  5.7754e+09  
   537  2.2060e+07  1.8336e+02  5.7881e+09  
   538  2.2054e+07  1.8340e+02  5.8008e+09  
   539  2.2048e+07  1.8344e+02  5.8136e+09  
   540  2.2042e+07  1.8348e+02  5.8263e+09  
   541  2.2035e+07  1.8352e+02  5.8391e+09  
   542  2.2029e+07  1.8356e+02  5.8518e+09  
   543  2.2023e+07  1.8360e+02  5.8646e+09  
   544  2.2017e+07  1.8365e+02  5.8774e+09  
   545  2.2011e+07  1.8369e+02  5.8902e+09  
   546  2.2004e+07  1.8373e+02  5.9030e+09  
   547  2.1998e+07  1.8377e+02  5.9158e+09  
   548  2.1992e+07  1.8381e+02  5.9286e+09  
   549  2.1986e+07  1.8386e+02  5.9415e+09  
   550  2.1980e+07  1.8390e+02  5.9543e+09  
   551  2.1973e+07  1.8394e+02  5.9671e+09  
   552  2.1967e+07  1.8398e+02  5.9800e+09  
   553  2.1961e+07  1.8402e+02  5.9929e+09  
   554  2.1955e+07  1.8407e+02  6.0057e+09  
   555  2.1949e+07  1.8411e+02  6.0186e+09  
   556  2.1942e+07  1.8415e+02  6.0315e+09  
   557  2.1936e+07  1.8420e+02  6.0444e+09  
   558  2.1930e+07  1.8424e+02  6.0573e+09  
   559  2.1924e+07  1.8428e+02  6.0703e+09  
   560  2.1918e+07  1.8433e+02  6.0832e+09  
   561  2.1911e+07  1.8437e+02  6.0961e+09  
   562  2.1905e+07  1.8442e+02  6.1091e+09  
   563  2.1899e+07  1.8446e+02  6.1221e+09  
   564  2.1893e+07  1.8450e+02  6.1350e+09  
   565  2.1887e+07  1.8455e+02  6.1480e+09  
   566  2.1880e+07  1.8459e+02  6.1610e+09  
   567  2.1874e+07  1.8464e+02  6.1740e+09  
   568  2.1868e+07  1.8468e+02  6.1870e+09  
   569  2.1862e+07  1.8473e+02  6.2000e+09  
   570  2.1856e+07  1.8477e+02  6.2131e+09  
   571  2.1849e+07  1.8482e+02  6.2261e+09  
   572  2.1843e+07  1.8487e+02  6.2391e+09  
   573  2.1837e+07  1.8491e+02  6.2522e+09  
   574  2.1831e+07  1.8496e+02  6.2653e+09  
   575  2.1825e+07  1.8500e+02  6.2783e+09  
   576  2.1818e+07  1.8505e+02  6.2914e+09  
   577  2.1812e+07  1.8510e+02  6.3045e+09  
   578  2.1806e+07  1.8514e+02  6.3176e+09  
   579  2.1800e+07  1.8519e+02  6.3307e+09  
   580  2.1794e+07  1.8524e+02  6.3439e+09  
   581  2.1787e+07  1.8528e+02  6.3570e+09  
   582  2.1781e+07  1.8533e+02  6.3702e+09  
   583  2.1775e+07  1.8538e+02  6.3833e+09  
   584  2.1769e+07  1.8543e+02  6.3965e+09  
   585  2.1763e+07  1.8547e+02  6.4096e+09  
   586  2.1756e+07  1.8552e+02  6.4228e+09  
   587  2.1750e+07  1.8557e+02  6.4360e+09  
   588  2.1744e+07  1.8562e+02  6.4492e+09  
   589  2.1738e+07  1.8567e+02  6.4624e+09  
   590  2.1732e+07  1.8572e+02  6.4757e+09  
   591  2.1725e+07  1.8577e+02  6.4889e+09  
   592  2.1719e+07  1.8581e+02  6.5022e+09  
   593  2.1713e+07  1.8586e+02  6.5154e+09  
   594  2.1707e+07  1.8591e+02  6.5287e+09  
   595  2.1701e+07  1.8596e+02  6.5419e+09  
   596  2.1694e+07  1.8601e+02  6.5552e+09  
   597  2.1688e+07  1.8606e+02  6.5685e+09  
   598  2.1682e+07  1.8611e+02  6.5818e+09  
   599  2.1676e+07  1.8616e+02  6.5952e+09  
   600  2.1670e+07  1.8621e+02  6.6085e+09  
   601  2.1663e+07  1.8627e+02  6.6218e+09  
   602  2.1657e+07  1.8632e+02  6.6352e+09  
   603  2.1651e+07  1.8637e+02  6.6485e+09  
   604  2.1645e+07  1.8642e+02  6.6619e+09  
   605  2.1639e+07  1.8647e+02  6.6753e+09  
   606  2.1632e+07  1.8652e+02  6.6887e+09  
   607  2.1626e+07  1.8657e+02  6.7021e+09  
   608  2.1620e+07  1.8663e+02  6.7155e+09  
   609  2.1614e+07  1.8668e+02  6.7289e+09  
   610  2.1608e+07  1.8673e+02  6.7423e+09  
   611  2.1601e+07  1.8678e+02  6.7558e+09  
   612  2.1595e+07  1.8684e+02  6.7692e+09  
   613  2.1589e+07  1.8689e+02  6.7827e+09  
   614  2.1583e+07  1.8694e+02  6.7961e+09  
   615  2.1577e+07  1.8700e+02  6.8096e+09  
   616  2.1570e+07  1.8705e+02  6.8231e+09  
   617  2.1564e+07  1.8711e+02  6.8366e+09  
   618  2.1558e+07  1.8716e+02  6.8501e+09  
   619  2.1552e+07  1.8721e+02  6.8637e+09  
   620  2.1546e+07  1.8727e+02  6.8772e+09  
   621  2.1539e+07  1.8732e+02  6.8908e+09  
   622  2.1533e+07  1.8738e+02  6.9043e+09  
   623  2.1527e+07  1.8744e+02  6.9179e+09  
   624  2.1521e+07  1.8749e+02  6.9315e+09  
   625  2.1515e+07  1.8755e+02  6.9450e+09  
   626  2.1508e+07  1.8760e+02  6.9587e+09  
   627  2.1502e+07  1.8766e+02  6.9723e+09  
   628  2.1496e+07  1.8772e+02  6.9859e+09  
   629  2.1490e+07  1.8777e+02  6.9995e+09  
   630  2.1484e+07  1.8783e+02  7.0132e+09  
   631  2.1477e+07  1.8789e+02  7.0268e+09  
   632  2.1471e+07  1.8794e+02  7.0405e+09  
   633  2.1465e+07  1.8800e+02  7.0542e+09  
   634  2.1459e+07  1.8806e+02  7.0679e+09  
   635  2.1453e+07  1.8812e+02  7.0816e+09  
   636  2.1446e+07  1.8818e+02  7.0953e+09  
   637  2.1440e+07  1.8824e+02  7.1090e+09  
   638  2.1434e+07  1.8829e+02  7.1227e+09  
   639  2.1428e+07  1.8835e+02  7.1365e+09  
   640  2.1422e+07  1.8841e+02  7.1502e+09  
   641  2.1416e+07  1.8847e+02  7.1640e+09  
   642  2.1409e+07  1.8853e+02  7.1778e+09  
   643  2.1403e+07  1.8859e+02  7.1916e+09  
   644  2.1397e+07  1.8865e+02  7.2054e+09  
   645  2.1391e+07  1.8871e+02  7.2192e+09  
   646  2.1385e+07  1.8878e+02  7.2330e+09  
   647  2.1378e+07  1.8884e+02  7.2469e+09  
   648  2.1372e+07  1.8890e+02  7.2607e+09  
   649  2.1366e+07  1.8896e+02  7.2746e+09  
   650  2.1360e+07  1.8902e+02  7.2884e+09  
   651  2.1354e+07  1.8908e+02  7.3023e+09  
   652  2.1347e+07  1.8915e+02  7.3162e+09  
   653  2.1341e+07  1.8921e+02  7.3301e+09  
   654  2.1335e+07  1.8927e+02  7.3441e+09  
   655  2.1329e+07  1.8934e+02  7.3580e+09  
   656  2.1323e+07  1.8940e+02  7.3719e+09  
   657  2.1316e+07  1.8946e+02  7.3859e+09  
   658  2.1310e+07  1.8953e+02  7.3998e+09  
   659  2.1304e+07  1.8959e+02  7.4138e+09  
   660  2.1298e+07  1.8966e+02  7.4278e+09  
   661  2.1292e+07  1.8972e+02  7.4418e+09  
   662  2.1285e+07  1.8979e+02  7.4558e+09  
   663  2.1279e+07  1.8985e+02  7.4699e+09  
   664  2.1273e+07  1.8992e+02  7.4839e+09  
   665  2.1267e+07  1.8999e+02  7.4979e+09  
   666  2.1261e+07  1.9005e+02  7.5120e+09  
   667  2.1254e+07  1.9012e+02  7.5261e+09  
   668  2.1248e+07  1.9019e+02  7.5402e+09  
   669  2.1242e+07  1.9025e+02  7.5543e+09  
   670  2.1236e+07  1.9032e+02  7.5684e+09  
   671  2.1230e+07  1.9039e+02  7.5825e+09  
   672  2.1223e+07  1.9046e+02  7.5966e+09  
   673  2.1217e+07  1.9053e+02  7.6108e+09  
   674  2.1211e+07  1.9060e+02  7.6249e+09  
   675  2.1205e+07  1.9066e+02  7.6391e+09  
   676  2.1199e+07  1.9073e+02  7.6533e+09  
   677  2.1192e+07  1.9080e+02  7.6675e+09  
   678  2.1186e+07  1.9087e+02  7.6817e+09  
   679  2.1180e+07  1.9095e+02  7.6959e+09  
   680  2.1174e+07  1.9102e+02  7.7102e+09  
   681  2.1168e+07  1.9109e+02  7.7244e+09  
   682  2.1161e+07  1.9116e+02  7.7387e+09  
   683  2.1155e+07  1.9123e+02  7.7529e+09  
   684  2.1149e+07  1.9130e+02  7.7672e+09  
   685  2.1143e+07  1.9138e+02  7.7815e+09  
   686  2.1137e+07  1.9145e+02  7.7958e+09  
   687  2.1130e+07  1.9152e+02  7.8102e+09  
   688  2.1124e+07  1.9160e+02  7.8245e+09  
   689  2.1118e+07  1.9167e+02  7.8388e+09  
   690  2.1112e+07  1.9174e+02  7.8532e+09  
   691  2.1106e+07  1.9182e+02  7.8676e+09  
   692  2.1099e+07  1.9189e+02  7.8820e+09  
   693  2.1093e+07  1.9197e+02  7.8964e+09  
   694  2.1087e+07  1.9205e+02  7.9108e+09  
   695  2.1081e+07  1.9212e+02  7.9252e+09  
   696  2.1075e+07  1.9220e+02  7.9397e+09  
   697  2.1068e+07  1.9228e+02  7.9541e+09  
   698  2.1062e+07  1.9235e+02  7.9686e+09  
   699  2.1056e+07  1.9243e+02  7.9831e+09  
   700  2.1050e+07  1.9251e+02  7.9976e+09  
   701  2.1044e+07  1.9259e+02  8.0121e+09  
   702  2.1037e+07  1.9267e+02  8.0266e+09  
   703  2.1031e+07  1.9275e+02  8.0411e+09  
   704  2.1025e+07  1.9283e+02  8.0557e+09  
   705  2.1019e+07  1.9291e+02  8.0702e+09  
   706  2.1013e+07  1.9299e+02  8.0848e+09  
   707  2.1006e+07  1.9307e+02  8.0994e+09  
   708  2.1000e+07  1.9315e+02  8.1140e+09  
   709  2.0994e+07  1.9323e+02  8.1286e+09  
   710  2.0988e+07  1.9331e+02  8.1432e+09  
   711  2.0982e+07  1.9339e+02  8.1579e+09  
   712  2.0975e+07  1.9348e+02  8.1725e+09  
   713  2.0969e+07  1.9356e+02  8.1872e+09  
   714  2.0963e+07  1.9364e+02  8.2019e+09  
   715  2.0957e+07  1.9373e+02  8.2166e+09  
   716  2.0951e+07  1.9381e+02  8.2313e+09  
   717  2.0944e+07  1.9390e+02  8.2460e+09  
   718  2.0938e+07  1.9398e+02  8.2608e+09  
   719  2.0932e+07  1.9407e+02  8.2755e+09  
   720  2.0926e+07  1.9416e+02  8.2903e+09  
   721  2.0920e+07  1.9424e+02  8.3051e+09  
   722  2.0913e+07  1.9433e+02  8.3199e+09  
   723  2.0907e+07  1.9442e+02  8.3347e+09  
   724  2.0901e+07  1.9451e+02  8.3495e+09  
   725  2.0895e+07  1.9460e+02  8.3644e+09  
   726  2.0889e+07  1.9469e+02  8.3792e+09  
   727  2.0882e+07  1.9477e+02  8.3941e+09  
   728  2.0876e+07  1.9487e+02  8.4090e+09  
   729  2.0870e+07  1.9496e+02  8.4239e+09  
   730  2.0864e+07  1.9505e+02  8.4388e+09  
   731  2.0858e+07  1.9514e+02  8.4537e+09  
   732  2.0851e+07  1.9523e+02  8.4687e+09  
   733  2.0845e+07  1.9532e+02  8.4836e+09  
   734  2.0839e+07  1.9542e+02  8.4986e+09  
   735  2.0833e+07  1.9551e+02  8.5136e+09  
   736  2.0827e+07  1.9560e+02  8.5286e+09  
   737  2.0820e+07  1.9570e+02  8.5436e+09  
   738  2.0814e+07  1.9579e+02  8.5587e+09  
   739  2.0808e+07  1.9589e+02  8.5737e+09  
   740  2.0802e+07  1.9599e+02  8.5888e+09  
   741  2.0796e+07  1.9608e+02  8.6039e+09  
   742  2.0789e+07  1.9618e+02  8.6190e+09  
   743  2.0783e+07  1.9628e+02  8.6341e+09  
   744  2.0777e+07  1.9638e+02  8.6492e+09  
   745  2.0771e+07  1.9648e+02  8.6644e+09  
   746  2.0765e+07  1.9658e+02  8.6795e+09  
   747  2.0758e+07  1.9668e+02  8.6947e+09  
   748  2.0752e+07  1.9678e+02  8.7099e+09  
   749  2.0746e+07  1.9688e+02  8.7251e+09  
   750  2.0740e+07  1.9698e+02  8.7403e+09  
   751  2.0734e+07  1.9708e+02  8.7555e+09  
   752  2.0727e+07  1.9719e+02  8.7708e+09  
   753  2.0721e+07  1.9729e+02  8.7861e+09  
   754  2.0715e+07  1.9739e+02  8.8014e+09  
   755  2.0709e+07  1.9750e+02  8.8167e+09  
   756  2.0703e+07  1.9760e+02  8.8320e+09  
   757  2.0696e+07  1.9771e+02  8.8473e+09  
   758  2.0690e+07  1.9782e+02  8.8627e+09  
   759  2.0684e+07  1.9792e+02  8.8780e+09  
   760  2.0678e+07  1.9803e+02  8.8934e+09  
   761  2.0672e+07  1.9814e+02  8.9088e+09  
   762  2.0665e+07  1.9825e+02  8.9242e+09  
   763  2.0659e+07  1.9836e+02  8.9397e+09  
   764  2.0653e+07  1.9847e+02  8.9551e+09  
   765  2.0647e+07  1.9858e+02  8.9706e+09  
   766  2.0641e+07  1.9869e+02  8.9861e+09  
   767  2.0635e+07  1.9881e+02  9.0016e+09  
   768  2.0628e+07  1.9892e+02  9.0171e+09  
   769  2.0622e+07  1.9903e+02  9.0326e+09  
   770  2.0616e+07  1.9915e+02  9.0482e+09  
   771  2.0610e+07  1.9927e+02  9.0637e+09  
   772  2.0604e+07  1.9938e+02  9.0793e+09  
   773  2.0597e+07  1.9950e+02  9.0949e+09  
   774  2.0591e+07  1.9962e+02  9.1106e+09  
   775  2.0585e+07  1.9973e+02  9.1262e+09  
   776  2.0579e+07  1.9985e+02  9.1418e+09  
   777  2.0573e+07  1.9997e+02  9.1575e+09  
   778  2.0566e+07  2.0009e+02  9.1732e+09  
   779  2.0560e+07  2.0022e+02  9.1889e+09  
   780  2.0554e+07  2.0034e+02  9.2047e+09  
   781  2.0548e+07  2.0046e+02  9.2204e+09  
   782  2.0542e+07  2.0058e+02  9.2362e+09  
   783  2.0535e+07  2.0071e+02  9.2519e+09  
   784  2.0529e+07  2.0083e+02  9.2677e+09  
   785  2.0523e+07  2.0096e+02  9.2836e+09  
   786  2.0517e+07  2.0109e+02  9.2994e+09  
   787  2.0511e+07  2.0122e+02  9.3153e+09  
   788  2.0504e+07  2.0134e+02  9.3311e+09  
   789  2.0498e+07  2.0147e+02  9.3470e+09  
   790  2.0492e+07  2.0160e+02  9.3629e+09  
   791  2.0486e+07  2.0173e+02  9.3789e+09  
   792  2.0480e+07  2.0187e+02  9.3948e+09  
   793  2.0473e+07  2.0200e+02  9.4108e+09  
   794  2.0467e+07  2.0213e+02  9.4268e+09  
   795  2.0461e+07  2.0227e+02  9.4428e+09  
   796  2.0455e+07  2.0240e+02  9.4588e+09  
   797  2.0449e+07  2.0254e+02  9.4749e+09  
   798  2.0442e+07  2.0268e+02  9.4909e+09  
   799  2.0436e+07  2.0282e+02  9.5070e+09  
   800  2.0430e+07  2.0296e+02  9.5231e+09  
   801  2.0424e+07  2.0310e+02  9.5392e+09  
   802  2.0418e+07  2.0324e+02  9.5554e+09  
   803  2.0411e+07  2.0338e+02  9.5715e+09  
   804  2.0405e+07  2.0352e+02  9.5877e+09  
   805  2.0399e+07  2.0367e+02  9.6039e+09  
   806  2.0393e+07  2.0381e+02  9.6201e+09  
   807  2.0387e+07  2.0396e+02  9.6364e+09  
   808  2.0380e+07  2.0411e+02  9.6527e+09  
   809  2.0374e+07  2.0425e+02  9.6689e+09  
   810  2.0368e+07  2.0440e+02  9.6852e+09  
   811  2.0362e+07  2.0455e+02  9.7016e+09  
   812  2.0356e+07  2.0471e+02  9.7179e+09  
   813  2.0349e+07  2.0486e+02  9.7343e+09  
   814  2.0343e+07  2.0501e+02  9.7507e+09  
   815  2.0337e+07  2.0517e+02  9.7671e+09  
   816  2.0331e+07  2.0532e+02  9.7835e+09  
   817  2.0325e+07  2.0548e+02  9.8000e+09  
   818  2.0318e+07  2.0564e+02  9.8164e+09  
   819  2.0312e+07  2.0580e+02  9.8329e+09  
   820  2.0306e+07  2.0596e+02  9.8495e+09  
   821  2.0300e+07  2.0612e+02  9.8660e+09  
   822  2.0294e+07  2.0628e+02  9.8826e+09  
   823  2.0287e+07  2.0645e+02  9.8991e+09  
   824  2.0281e+07  2.0661e+02  9.9157e+09  
   825  2.0275e+07  2.0678e+02  9.9324e+09  
   826  2.0269e+07  2.0695e+02  9.9490e+09  
   827  2.0263e+07  2.0712e+02  9.9657e+09  
   828  2.0256e+07  2.0729e+02  9.9824e+09  
   829  2.0250e+07  2.0746e+02  9.9991e+09  
   830  2.0244e+07  2.0763e+02  1.0016e+10  
   831  2.0238e+07  2.0781e+02  1.0033e+10  
   832  2.0232e+07  2.0799e+02  1.0049e+10  
   833  2.0225e+07  2.0816e+02  1.0066e+10  
   834  2.0219e+07  2.0834e+02  1.0083e+10  
   835  2.0213e+07  2.0852e+02  1.0100e+10  
   836  2.0207e+07  2.0870e+02  1.0117e+10  
   837  2.0201e+07  2.0889e+02  1.0134e+10  
   838  2.0194e+07  2.0907e+02  1.0151e+10  
   839  2.0188e+07  2.0926e+02  1.0168e+10  
   840  2.0182e+07  2.0944e+02  1.0185e+10  
   841  2.0176e+07  2.0963e+02  1.0202e+10  
   842  2.0170e+07  2.0982e+02  1.0219e+10  
   843  2.0163e+07  2.1002e+02  1.0236e+10  
   844  2.0157e+07  2.1021e+02  1.0253e+10  
   845  2.0151e+07  2.1040e+02  1.0270e+10  
   846  2.0145e+07  2.1060e+02  1.0287e+10  
   847  2.0139e+07  2.1080e+02  1.0304e+10  
   848  2.0132e+07  2.1100e+02  1.0321e+10  
   849  2.0126e+07  2.1120e+02  1.0338e+10  
   850  2.0120e+07  2.1140e+02  1.0356e+10  
   851  2.0114e+07  2.1161e+02  1.0373e+10  
   852  2.0108e+07  2.1182e+02  1.0390e+10  
   853  2.0101e+07  2.1203e+02  1.0408e+10  
   854  2.0095e+07  2.1224e+02  1.0425e+10  
   855  2.0089e+07  2.1245e+02  1.0442e+10  
   856  2.0083e+07  2.1266e+02  1.0460e+10  
   857  2.0077e+07  2.1288e+02  1.0477e+10  
   858  2.0070e+07  2.1310e+02  1.0494e+10  
   859  2.0064e+07  2.1332e+02  1.0512e+10  
   860  2.0058e+07  2.1354e+02  1.0529e+10  
   861  2.0052e+07  2.1376e+02  1.0547e+10  
   862  2.0046e+07  2.1399e+02  1.0565e+10  
   863  2.0039e+07  2.1422e+02  1.0582e+10  
   864  2.0033e+07  2.1445e+02  1.0600e+10  
   865  2.0027e+07  2.1468e+02  1.0617e+10  
   866  2.0021e+07  2.1491e+02  1.0635e+10  
   867  2.0015e+07  2.1515e+02  1.0653e+10  
   868  2.0008e+07  2.1539e+02  1.0670e+10  
   869  2.0002e+07  2.1563e+02  1.0688e+10  
   870  1.9996e+07  2.1587e+02  1.0706e+10  
   871  1.9990e+07  2.1611e+02  1.0724e+10  
   872  1.9984e+07  2.1636e+02  1.0742e+10  
   873  1.9977e+07  2.1661e+02  1.0760e+10  
   874  1.9971e+07  2.1686e+02  1.0777e+10  
   875  1.9965e+07  2.1712e+02  1.0795e+10  
   876  1.9959e+07  2.1737e+02  1.0813e+10  
   877  1.9953e+07  2.1763e+02  1.0831e+10  
   878  1.9946e+07  2.1789e+02  1.0849e+10  
   879  1.9940e+07  2.1816e+02  1.0867e+10  
   880  1.9934e+07  2.1842e+02  1.0886e+10  
   881  1.9928e+07  2.1869e+02  1.0904e+10  
   882  1.9922e+07  2.1897e+02  1.0922e+10  
   883  1.9915e+07  2.1924e+02  1.0940e+10  
   884  1.9909e+07  2.1952e+02  1.0958e+10  
   885  1.9903e+07  2.1980e+02  1.0976e+10  
   886  1.9897e+07  2.2008e+02  1.0995e+10  
   887  1.9891e+07  2.2037e+02  1.1013e+10  
   888  1.9884e+07  2.2065e+02  1.1031e+10  
   889  1.9878e+07  2.2095e+02  1.1050e+10  
   890  1.9872e+07  2.2124e+02  1.1068e+10  
   891  1.9866e+07  2.2154e+02  1.1087e+10  
   892  1.9860e+07  2.2184e+02  1.1105e+10  
   893  1.9854e+07  2.2214e+02  1.1124e+10  
   894  1.9847e+07  2.2245e+02  1.1142e+10  
   895  1.9841e+07  2.2276e+02  1.1161e+10  
   896  1.9835e+07  2.2307e+02  1.1180e+10  
   897  1.9829e+07  2.2339e+02  1.1198e+10  
   898  1.9823e+07  2.2371e+02  1.1217e+10  
   899  1.9816e+07  2.2403e+02  1.1236e+10  
   900  1.9810e+07  2.2436e+02  1.1254e+10  
   901  1.9804e+07  2.2469e+02  1.1273e+10  
   902  1.9798e+07  2.2503e+02  1.1292e+10  
   903  1.9792e+07  2.2536e+02  1.1311e+10  
   904  1.9785e+07  2.2571e+02  1.1330e+10  
   905  1.9779e+07  2.2605e+02  1.1349e+10  
   906  1.9773e+07  2.2640e+02  1.1368e+10  
   907  1.9767e+07  2.2676e+02  1.1387e+10  
   908  1.9761e+07  2.2711e+02  1.1406e+10  
   909  1.9754e+07  2.2747e+02  1.1425e+10  
   910  1.9748e+07  2.2784e+02  1.1444e+10  
   911  1.9742e+07  2.2821e+02  1.1464e+10  
   912  1.9736e+07  2.2858e+02  1.1483e+10  
   913  1.9730e+07  2.2896e+02  1.1502e+10  
   914  1.9723e+07  2.2935e+02  1.1522e+10  
   915  1.9717e+07  2.2973e+02  1.1541e+10  
   916  1.9711e+07  2.3012e+02  1.1560e+10  
   917  1.9705e+07  2.3052e+02  1.1580e+10  
   918  1.9699e+07  2.3092e+02  1.1599e+10  
   919  1.9692e+07  2.3133e+02  1.1619e+10  
   920  1.9686e+07  2.3174e+02  1.1639e+10  
   921  1.9680e+07  2.3216e+02  1.1658e+10  
   922  1.9674e+07  2.3258e+02  1.1678e+10  
   923  1.9668e+07  2.3301e+02  1.1698e+10  
   924  1.9661e+07  2.3344e+02  1.1718e+10  
   925  1.9655e+07  2.3388e+02  1.1737e+10  
   926  1.9649e+07  2.3432e+02  1.1757e+10  
   927  1.9643e+07  2.3477e+02  1.1777e+10  
   928  1.9637e+07  2.3522e+02  1.1797e+10  
   929  1.9630e+07  2.3568e+02  1.1817e+10  
   930  1.9624e+07  2.3615e+02  1.1837e+10  
   931  1.9618e+07  2.3662e+02  1.1858e+10  
   932  1.9612e+07  2.3710e+02  1.1878e+10  
   933  1.9606e+07  2.3759e+02  1.1898e+10  
   934  1.9599e+07  2.3808e+02  1.1918e+10  
   935  1.9593e+07  2.3857e+02  1.1939e+10  
   936  1.9587e+07  2.3908e+02  1.1959e+10  
   937  1.9581e+07  2.3959e+02  1.1980e+10  
   938  1.9575e+07  2.4011e+02  1.2000e+10  
   939  1.9568e+07  2.4064e+02  1.2021e+10  
   940  1.9562e+07  2.4117e+02  1.2041e+10  
   941  1.9556e+07  2.4171e+02  1.2062e+10  
   942  1.9550e+07  2.4226e+02  1.2083e+10  
   943  1.9544e+07  2.4282e+02  1.2104e+10  
   944  1.9537e+07  2.4338e+02  1.2124e+10  
   945  1.9531e+07  2.4395e+02  1.2145e+10  
   946  1.9525e+07  2.4453e+02  1.2166e+10  
   947  1.9519e+07  2.4512e+02  1.2187e+10  
   948  1.9513e+07  2.4572e+02  1.2208e+10  
   949  1.9506e+07  2.4633e+02  1.2230e+10  
   950  1.9500e+07  2.4694e+02  1.2251e+10  
   951  1.9494e+07  2.4757e+02  1.2272e+10  
   952  1.9488e+07  2.4820e+02  1.2294e+10  
   953  1.9482e+07  2.4885e+02  1.2315e+10  
   954  1.9475e+07  2.4950e+02  1.2337e+10  
   955  1.9469e+07  2.5017e+02  1.2358e+10  
   956  1.9463e+07  2.5084e+02  1.2380e+10  
   957  1.9457e+07  2.5153e+02  1.2402e+10  
