# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.680380254978047e+25 kg
# Mean radius       s0 = 2.538868e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225905
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000585.167729
# J2  =  3511.207191
# J4  =   -35.801753
# J6  =     0.618524
# J8  =    -0.015835
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  1494  1.6128e+07  2.6383e+03  1.1342e+11  
  1495  1.6122e+07  2.6384e+03  1.1364e+11  
  1496  1.6116e+07  2.6384e+03  1.1386e+11  
  1497  1.6110e+07  2.6385e+03  1.1408e+11  
  1498  1.6103e+07  2.6385e+03  1.1430e+11  
  1499  1.6097e+07  2.6385e+03  1.1452e+11  
  1500  1.6091e+07  2.6386e+03  1.1474e+11  
  1501  1.6085e+07  2.6386e+03  1.1496e+11  
  1502  1.6079e+07  2.6387e+03  1.1518e+11  
  1503  1.6072e+07  2.6387e+03  1.1540e+11  
  1504  1.6066e+07  2.6387e+03  1.1562e+11  
  1505  1.6060e+07  2.6388e+03  1.1584e+11  
  1506  1.6054e+07  2.6388e+03  1.1606e+11  
  1507  1.6048e+07  2.6388e+03  1.1628e+11  
  1508  1.6041e+07  2.6389e+03  1.1650e+11  
  1509  1.6035e+07  2.6389e+03  1.1672e+11  
  1510  1.6029e+07  2.6390e+03  1.1694e+11  
  1511  1.6023e+07  2.6390e+03  1.1716e+11  
  1512  1.6017e+07  2.6390e+03  1.1738e+11  
  1513  1.6010e+07  2.6391e+03  1.1760e+11  
  1514  1.6004e+07  2.6391e+03  1.1782e+11  
  1515  1.5998e+07  2.6391e+03  1.1804e+11  
  1516  1.5992e+07  2.6392e+03  1.1826e+11  
  1517  1.5986e+07  2.6392e+03  1.1848e+11  
  1518  1.5979e+07  2.6392e+03  1.1870e+11  
  1519  1.5973e+07  2.6393e+03  1.1892e+11  
  1520  1.5967e+07  2.6393e+03  1.1914e+11  
  1521  1.5961e+07  2.6394e+03  1.1936e+11  
  1522  1.5955e+07  2.6394e+03  1.1958e+11  
  1523  1.5949e+07  2.6394e+03  1.1980e+11  
  1524  1.5942e+07  2.6395e+03  1.2002e+11  
  1525  1.5936e+07  2.6395e+03  1.2024e+11  
  1526  1.5930e+07  2.6395e+03  1.2046e+11  
  1527  1.5924e+07  2.6396e+03  1.2068e+11  
  1528  1.5918e+07  2.6396e+03  1.2090e+11  
  1529  1.5911e+07  2.6396e+03  1.2112e+11  
  1530  1.5905e+07  2.6397e+03  1.2133e+11  
  1531  1.5899e+07  2.6397e+03  1.2155e+11  
  1532  1.5893e+07  2.6397e+03  1.2177e+11  
  1533  1.5887e+07  2.6398e+03  1.2199e+11  
  1534  1.5880e+07  2.6398e+03  1.2221e+11  
  1535  1.5874e+07  2.6398e+03  1.2243e+11  
  1536  1.5868e+07  2.6399e+03  1.2265e+11  
  1537  1.5862e+07  2.6399e+03  1.2287e+11  
  1538  1.5856e+07  2.6399e+03  1.2308e+11  
  1539  1.5849e+07  2.6400e+03  1.2330e+11  
  1540  1.5843e+07  2.6400e+03  1.2352e+11  
  1541  1.5837e+07  2.6400e+03  1.2374e+11  
  1542  1.5831e+07  2.6401e+03  1.2396e+11  
  1543  1.5825e+07  2.6401e+03  1.2418e+11  
  1544  1.5818e+07  2.6401e+03  1.2440e+11  
  1545  1.5812e+07  2.6402e+03  1.2461e+11  
  1546  1.5806e+07  2.6402e+03  1.2483e+11  
  1547  1.5800e+07  2.6402e+03  1.2505e+11  
  1548  1.5794e+07  2.6403e+03  1.2527e+11  
  1549  1.5787e+07  2.6403e+03  1.2549e+11  
  1550  1.5781e+07  2.6403e+03  1.2570e+11  
  1551  1.5775e+07  2.6404e+03  1.2592e+11  
  1552  1.5769e+07  2.6404e+03  1.2614e+11  
  1553  1.5763e+07  2.6404e+03  1.2636e+11  
  1554  1.5756e+07  2.6405e+03  1.2658e+11  
  1555  1.5750e+07  2.6405e+03  1.2679e+11  
  1556  1.5744e+07  2.6405e+03  1.2701e+11  
  1557  1.5738e+07  2.6406e+03  1.2723e+11  
  1558  1.5732e+07  2.6406e+03  1.2745e+11  
  1559  1.5725e+07  2.6406e+03  1.2766e+11  
  1560  1.5719e+07  2.6407e+03  1.2788e+11  
  1561  1.5713e+07  2.6407e+03  1.2810e+11  
  1562  1.5707e+07  2.6407e+03  1.2832e+11  
  1563  1.5701e+07  2.6408e+03  1.2853e+11  
  1564  1.5694e+07  2.6408e+03  1.2875e+11  
  1565  1.5688e+07  2.6408e+03  1.2897e+11  
  1566  1.5682e+07  2.6408e+03  1.2919e+11  
  1567  1.5676e+07  2.6409e+03  1.2940e+11  
  1568  1.5670e+07  2.6409e+03  1.2962e+11  
  1569  1.5663e+07  2.6409e+03  1.2984e+11  
  1570  1.5657e+07  2.6410e+03  1.3006e+11  
  1571  1.5651e+07  2.6410e+03  1.3027e+11  
  1572  1.5645e+07  2.6410e+03  1.3049e+11  
  1573  1.5639e+07  2.6411e+03  1.3071e+11  
  1574  1.5632e+07  2.6411e+03  1.3092e+11  
  1575  1.5626e+07  2.6411e+03  1.3114e+11  
  1576  1.5620e+07  2.6412e+03  1.3136e+11  
  1577  1.5614e+07  2.6412e+03  1.3157e+11  
  1578  1.5608e+07  2.6412e+03  1.3179e+11  
  1579  1.5601e+07  2.6412e+03  1.3201e+11  
  1580  1.5595e+07  2.6413e+03  1.3222e+11  
  1581  1.5589e+07  2.6413e+03  1.3244e+11  
  1582  1.5583e+07  2.6413e+03  1.3266e+11  
  1583  1.5577e+07  2.6414e+03  1.3287e+11  
  1584  1.5570e+07  2.6414e+03  1.3309e+11  
  1585  1.5564e+07  2.6414e+03  1.3331e+11  
  1586  1.5558e+07  2.6415e+03  1.3352e+11  
  1587  1.5552e+07  2.6415e+03  1.3374e+11  
  1588  1.5546e+07  2.6415e+03  1.3395e+11  
  1589  1.5539e+07  2.6415e+03  1.3417e+11  
  1590  1.5533e+07  2.6416e+03  1.3439e+11  
  1591  1.5527e+07  2.6416e+03  1.3460e+11  
  1592  1.5521e+07  2.6416e+03  1.3482e+11  
  1593  1.5515e+07  2.6417e+03  1.3503e+11  
  1594  1.5508e+07  2.6417e+03  1.3525e+11  
  1595  1.5502e+07  2.6417e+03  1.3547e+11  
  1596  1.5496e+07  2.6417e+03  1.3568e+11  
  1597  1.5490e+07  2.6418e+03  1.3590e+11  
  1598  1.5484e+07  2.6418e+03  1.3611e+11  
  1599  1.5477e+07  2.6418e+03  1.3633e+11  
  1600  1.5471e+07  2.6419e+03  1.3655e+11  
  1601  1.5465e+07  2.6419e+03  1.3676e+11  
  1602  1.5459e+07  2.6419e+03  1.3698e+11  
  1603  1.5453e+07  2.6419e+03  1.3719e+11  
  1604  1.5446e+07  2.6420e+03  1.3741e+11  
  1605  1.5440e+07  2.6420e+03  1.3762e+11  
  1606  1.5434e+07  2.6420e+03  1.3784e+11  
  1607  1.5428e+07  2.6421e+03  1.3805e+11  
  1608  1.5422e+07  2.6421e+03  1.3827e+11  
  1609  1.5415e+07  2.6421e+03  1.3848e+11  
  1610  1.5409e+07  2.6421e+03  1.3870e+11  
  1611  1.5403e+07  2.6422e+03  1.3891e+11  
  1612  1.5397e+07  2.6422e+03  1.3913e+11  
  1613  1.5391e+07  2.6422e+03  1.3934e+11  
  1614  1.5384e+07  2.6423e+03  1.3956e+11  
  1615  1.5378e+07  2.6423e+03  1.3977e+11  
  1616  1.5372e+07  2.6423e+03  1.3999e+11  
  1617  1.5366e+07  2.6423e+03  1.4020e+11  
  1618  1.5360e+07  2.6424e+03  1.4042e+11  
  1619  1.5353e+07  2.6424e+03  1.4063e+11  
  1620  1.5347e+07  2.6424e+03  1.4085e+11  
  1621  1.5341e+07  2.6424e+03  1.4106e+11  
  1622  1.5335e+07  2.6425e+03  1.4128e+11  
  1623  1.5329e+07  2.6425e+03  1.4149e+11  
  1624  1.5322e+07  2.6425e+03  1.4171e+11  
  1625  1.5316e+07  2.6426e+03  1.4192e+11  
  1626  1.5310e+07  2.6426e+03  1.4213e+11  
  1627  1.5304e+07  2.6426e+03  1.4235e+11  
  1628  1.5298e+07  2.6426e+03  1.4256e+11  
  1629  1.5291e+07  2.6427e+03  1.4278e+11  
  1630  1.5285e+07  2.6427e+03  1.4299e+11  
  1631  1.5279e+07  2.6427e+03  1.4321e+11  
  1632  1.5273e+07  2.6427e+03  1.4342e+11  
  1633  1.5267e+07  2.6428e+03  1.4363e+11  
  1634  1.5260e+07  2.6428e+03  1.4385e+11  
  1635  1.5254e+07  2.6428e+03  1.4406e+11  
  1636  1.5248e+07  2.6428e+03  1.4428e+11  
  1637  1.5242e+07  2.6429e+03  1.4449e+11  
  1638  1.5236e+07  2.6429e+03  1.4470e+11  
  1639  1.5229e+07  2.6429e+03  1.4492e+11  
  1640  1.5223e+07  2.6429e+03  1.4513e+11  
  1641  1.5217e+07  2.6430e+03  1.4535e+11  
  1642  1.5211e+07  2.6430e+03  1.4556e+11  
  1643  1.5205e+07  2.6430e+03  1.4577e+11  
  1644  1.5198e+07  2.6431e+03  1.4599e+11  
  1645  1.5192e+07  2.6431e+03  1.4620e+11  
  1646  1.5186e+07  2.6431e+03  1.4641e+11  
  1647  1.5180e+07  2.6431e+03  1.4663e+11  
  1648  1.5174e+07  2.6432e+03  1.4684e+11  
  1649  1.5168e+07  2.6432e+03  1.4705e+11  
  1650  1.5161e+07  2.6432e+03  1.4727e+11  
  1651  1.5155e+07  2.6432e+03  1.4748e+11  
  1652  1.5149e+07  2.6433e+03  1.4769e+11  
  1653  1.5143e+07  2.6433e+03  1.4791e+11  
  1654  1.5137e+07  2.6433e+03  1.4812e+11  
  1655  1.5130e+07  2.6433e+03  1.4833e+11  
  1656  1.5124e+07  2.6434e+03  1.4854e+11  
  1657  1.5118e+07  2.6434e+03  1.4876e+11  
  1658  1.5112e+07  2.6434e+03  1.4897e+11  
  1659  1.5106e+07  2.6434e+03  1.4918e+11  
  1660  1.5099e+07  2.6435e+03  1.4940e+11  
  1661  1.5093e+07  2.6435e+03  1.4961e+11  
  1662  1.5087e+07  2.6435e+03  1.4982e+11  
  1663  1.5081e+07  2.6435e+03  1.5003e+11  
  1664  1.5075e+07  2.6436e+03  1.5025e+11  
  1665  1.5068e+07  2.6436e+03  1.5046e+11  
  1666  1.5062e+07  2.6436e+03  1.5067e+11  
  1667  1.5056e+07  2.6436e+03  1.5088e+11  
  1668  1.5050e+07  2.6437e+03  1.5110e+11  
  1669  1.5044e+07  2.6437e+03  1.5131e+11  
  1670  1.5037e+07  2.6437e+03  1.5152e+11  
  1671  1.5031e+07  2.6437e+03  1.5173e+11  
  1672  1.5025e+07  2.6438e+03  1.5195e+11  
  1673  1.5019e+07  2.6438e+03  1.5216e+11  
  1674  1.5013e+07  2.6438e+03  1.5237e+11  
  1675  1.5006e+07  2.6438e+03  1.5258e+11  
  1676  1.5000e+07  2.6439e+03  1.5279e+11  
  1677  1.4994e+07  2.6439e+03  1.5301e+11  
  1678  1.4988e+07  2.6439e+03  1.5322e+11  
  1679  1.4982e+07  2.6439e+03  1.5343e+11  
  1680  1.4975e+07  2.6440e+03  1.5364e+11  
  1681  1.4969e+07  2.6440e+03  1.5385e+11  
  1682  1.4963e+07  2.6440e+03  1.5407e+11  
  1683  1.4957e+07  2.6440e+03  1.5428e+11  
  1684  1.4951e+07  2.6440e+03  1.5449e+11  
  1685  1.4944e+07  2.6441e+03  1.5470e+11  
  1686  1.4938e+07  2.6441e+03  1.5491e+11  
  1687  1.4932e+07  2.6441e+03  1.5512e+11  
  1688  1.4926e+07  2.6441e+03  1.5534e+11  
  1689  1.4920e+07  2.6442e+03  1.5555e+11  
  1690  1.4913e+07  2.6442e+03  1.5576e+11  
  1691  1.4907e+07  2.6442e+03  1.5597e+11  
  1692  1.4901e+07  2.6442e+03  1.5618e+11  
  1693  1.4895e+07  2.6443e+03  1.5639e+11  
  1694  1.4889e+07  2.6443e+03  1.5660e+11  
  1695  1.4882e+07  2.6443e+03  1.5682e+11  
  1696  1.4876e+07  2.6443e+03  1.5703e+11  
  1697  1.4870e+07  2.6444e+03  1.5724e+11  
  1698  1.4864e+07  2.6444e+03  1.5745e+11  
  1699  1.4858e+07  2.6444e+03  1.5766e+11  
  1700  1.4851e+07  2.6444e+03  1.5787e+11  
  1701  1.4845e+07  2.6444e+03  1.5808e+11  
  1702  1.4839e+07  2.6445e+03  1.5829e+11  
  1703  1.4833e+07  2.6445e+03  1.5850e+11  
  1704  1.4827e+07  2.6445e+03  1.5871e+11  
  1705  1.4820e+07  2.6445e+03  1.5892e+11  
  1706  1.4814e+07  2.6446e+03  1.5914e+11  
  1707  1.4808e+07  2.6446e+03  1.5935e+11  
  1708  1.4802e+07  2.6446e+03  1.5956e+11  
  1709  1.4796e+07  2.6446e+03  1.5977e+11  
  1710  1.4789e+07  2.6447e+03  1.5998e+11  
  1711  1.4783e+07  2.6447e+03  1.6019e+11  
  1712  1.4777e+07  2.6447e+03  1.6040e+11  
  1713  1.4771e+07  2.6447e+03  1.6061e+11  
  1714  1.4765e+07  2.6447e+03  1.6082e+11  
  1715  1.4758e+07  2.6448e+03  1.6103e+11  
  1716  1.4752e+07  2.6448e+03  1.6124e+11  
  1717  1.4746e+07  2.6448e+03  1.6145e+11  
  1718  1.4740e+07  2.6448e+03  1.6166e+11  
  1719  1.4734e+07  2.6449e+03  1.6187e+11  
  1720  1.4727e+07  2.6449e+03  1.6208e+11  
  1721  1.4721e+07  2.6449e+03  1.6229e+11  
  1722  1.4715e+07  2.6449e+03  1.6250e+11  
  1723  1.4709e+07  2.6450e+03  1.6271e+11  
  1724  1.4703e+07  2.6450e+03  1.6292e+11  
  1725  1.4696e+07  2.6450e+03  1.6313e+11  
  1726  1.4690e+07  2.6450e+03  1.6334e+11  
  1727  1.4684e+07  2.6450e+03  1.6355e+11  
  1728  1.4678e+07  2.6451e+03  1.6376e+11  
  1729  1.4672e+07  2.6451e+03  1.6397e+11  
  1730  1.4665e+07  2.6451e+03  1.6418e+11  
  1731  1.4659e+07  2.6451e+03  1.6439e+11  
  1732  1.4653e+07  2.6452e+03  1.6460e+11  
  1733  1.4647e+07  2.6452e+03  1.6481e+11  
  1734  1.4641e+07  2.6452e+03  1.6502e+11  
  1735  1.4634e+07  2.6452e+03  1.6523e+11  
  1736  1.4628e+07  2.6452e+03  1.6543e+11  
  1737  1.4622e+07  2.6453e+03  1.6564e+11  
  1738  1.4616e+07  2.6453e+03  1.6585e+11  
  1739  1.4610e+07  2.6453e+03  1.6606e+11  
  1740  1.4603e+07  2.6453e+03  1.6627e+11  
  1741  1.4597e+07  2.6454e+03  1.6648e+11  
  1742  1.4591e+07  2.6454e+03  1.6669e+11  
  1743  1.4585e+07  2.6454e+03  1.6690e+11  
  1744  1.4579e+07  2.6454e+03  1.6711e+11  
  1745  1.4572e+07  2.6454e+03  1.6732e+11  
  1746  1.4566e+07  2.6455e+03  1.6753e+11  
  1747  1.4560e+07  2.6455e+03  1.6773e+11  
  1748  1.4554e+07  2.6455e+03  1.6794e+11  
  1749  1.4548e+07  2.6455e+03  1.6815e+11  
  1750  1.4541e+07  2.6456e+03  1.6836e+11  
  1751  1.4535e+07  2.6456e+03  1.6857e+11  
  1752  1.4529e+07  2.6456e+03  1.6878e+11  
  1753  1.4523e+07  2.6456e+03  1.6899e+11  
  1754  1.4517e+07  2.6456e+03  1.6920e+11  
  1755  1.4510e+07  2.6457e+03  1.6940e+11  
  1756  1.4504e+07  2.6457e+03  1.6961e+11  
  1757  1.4498e+07  2.6457e+03  1.6982e+11  
  1758  1.4492e+07  2.6457e+03  1.7003e+11  
  1759  1.4486e+07  2.6457e+03  1.7024e+11  
  1760  1.4479e+07  2.6458e+03  1.7045e+11  
  1761  1.4473e+07  2.6458e+03  1.7065e+11  
  1762  1.4467e+07  2.6458e+03  1.7086e+11  
  1763  1.4461e+07  2.6458e+03  1.7107e+11  
  1764  1.4455e+07  2.6459e+03  1.7128e+11  
  1765  1.4448e+07  2.6459e+03  1.7149e+11  
  1766  1.4442e+07  2.6459e+03  1.7169e+11  
  1767  1.4436e+07  2.6459e+03  1.7190e+11  
  1768  1.4430e+07  2.6459e+03  1.7211e+11  
  1769  1.4424e+07  2.6460e+03  1.7232e+11  
  1770  1.4417e+07  2.6460e+03  1.7253e+11  
  1771  1.4411e+07  2.6460e+03  1.7273e+11  
  1772  1.4405e+07  2.6460e+03  1.7294e+11  
  1773  1.4399e+07  2.6461e+03  1.7315e+11  
  1774  1.4393e+07  2.6461e+03  1.7336e+11  
  1775  1.4387e+07  2.6461e+03  1.7356e+11  
  1776  1.4380e+07  2.6461e+03  1.7377e+11  
  1777  1.4374e+07  2.6461e+03  1.7398e+11  
  1778  1.4368e+07  2.6462e+03  1.7419e+11  
  1779  1.4362e+07  2.6462e+03  1.7440e+11  
  1780  1.4356e+07  2.6462e+03  1.7460e+11  
  1781  1.4349e+07  2.6462e+03  1.7481e+11  
  1782  1.4343e+07  2.6462e+03  1.7502e+11  
  1783  1.4337e+07  2.6463e+03  1.7522e+11  
  1784  1.4331e+07  2.6463e+03  1.7543e+11  
  1785  1.4325e+07  2.6463e+03  1.7564e+11  
  1786  1.4318e+07  2.6463e+03  1.7585e+11  
  1787  1.4312e+07  2.6463e+03  1.7605e+11  
  1788  1.4306e+07  2.6464e+03  1.7626e+11  
  1789  1.4300e+07  2.6464e+03  1.7647e+11  
  1790  1.4294e+07  2.6464e+03  1.7667e+11  
  1791  1.4287e+07  2.6464e+03  1.7688e+11  
  1792  1.4281e+07  2.6465e+03  1.7709e+11  
  1793  1.4275e+07  2.6465e+03  1.7729e+11  
  1794  1.4269e+07  2.6465e+03  1.7750e+11  
  1795  1.4263e+07  2.6465e+03  1.7771e+11  
  1796  1.4256e+07  2.6465e+03  1.7792e+11  
  1797  1.4250e+07  2.6466e+03  1.7812e+11  
  1798  1.4244e+07  2.6466e+03  1.7833e+11  
  1799  1.4238e+07  2.6466e+03  1.7854e+11  
  1800  1.4232e+07  2.6466e+03  1.7874e+11  
  1801  1.4225e+07  2.6466e+03  1.7895e+11  
  1802  1.4219e+07  2.6467e+03  1.7915e+11  
  1803  1.4213e+07  2.6467e+03  1.7936e+11  
  1804  1.4207e+07  2.6467e+03  1.7957e+11  
  1805  1.4201e+07  2.6467e+03  1.7977e+11  
  1806  1.4194e+07  2.6467e+03  1.7998e+11  
  1807  1.4188e+07  2.6468e+03  1.8019e+11  
  1808  1.4182e+07  2.6468e+03  1.8039e+11  
  1809  1.4176e+07  2.6468e+03  1.8060e+11  
  1810  1.4170e+07  2.6468e+03  1.8081e+11  
  1811  1.4163e+07  2.6468e+03  1.8101e+11  
  1812  1.4157e+07  2.6469e+03  1.8122e+11  
  1813  1.4151e+07  2.6469e+03  1.8142e+11  
  1814  1.4145e+07  2.6469e+03  1.8163e+11  
  1815  1.4139e+07  2.6469e+03  1.8184e+11  
  1816  1.4132e+07  2.6469e+03  1.8204e+11  
  1817  1.4126e+07  2.6470e+03  1.8225e+11  
  1818  1.4120e+07  2.6470e+03  1.8245e+11  
  1819  1.4114e+07  2.6470e+03  1.8266e+11  
  1820  1.4108e+07  2.6470e+03  1.8286e+11  
  1821  1.4101e+07  2.6471e+03  1.8307e+11  
  1822  1.4095e+07  2.6471e+03  1.8328e+11  
  1823  1.4089e+07  2.6471e+03  1.8348e+11  
  1824  1.4083e+07  2.6471e+03  1.8369e+11  
  1825  1.4077e+07  2.6471e+03  1.8389e+11  
  1826  1.4070e+07  2.6472e+03  1.8410e+11  
  1827  1.4064e+07  2.6472e+03  1.8430e+11  
  1828  1.4058e+07  2.6472e+03  1.8451e+11  
  1829  1.4052e+07  2.6472e+03  1.8471e+11  
  1830  1.4046e+07  2.6472e+03  1.8492e+11  
  1831  1.4039e+07  2.6473e+03  1.8512e+11  
  1832  1.4033e+07  2.6473e+03  1.8533e+11  
  1833  1.4027e+07  2.6473e+03  1.8554e+11  
  1834  1.4021e+07  2.6473e+03  1.8574e+11  
  1835  1.4015e+07  2.6473e+03  1.8595e+11  
  1836  1.4008e+07  2.6474e+03  1.8615e+11  
  1837  1.4002e+07  2.6474e+03  1.8636e+11  
  1838  1.3996e+07  2.6474e+03  1.8656e+11  
  1839  1.3990e+07  2.6474e+03  1.8677e+11  
  1840  1.3984e+07  2.6474e+03  1.8697e+11  
  1841  1.3977e+07  2.6475e+03  1.8718e+11  
  1842  1.3971e+07  2.6475e+03  1.8738e+11  
  1843  1.3965e+07  2.6475e+03  1.8758e+11  
  1844  1.3959e+07  2.6475e+03  1.8779e+11  
  1845  1.3953e+07  2.6475e+03  1.8799e+11  
  1846  1.3946e+07  2.6476e+03  1.8820e+11  
  1847  1.3940e+07  2.6476e+03  1.8840e+11  
  1848  1.3934e+07  2.6476e+03  1.8861e+11  
  1849  1.3928e+07  2.6476e+03  1.8881e+11  
  1850  1.3922e+07  2.6476e+03  1.8902e+11  
  1851  1.3915e+07  2.6477e+03  1.8922e+11  
  1852  1.3909e+07  2.6477e+03  1.8943e+11  
  1853  1.3903e+07  2.6477e+03  1.8963e+11  
  1854  1.3897e+07  2.6477e+03  1.8983e+11  
  1855  1.3891e+07  2.6477e+03  1.9004e+11  
  1856  1.3884e+07  2.6478e+03  1.9024e+11  
  1857  1.3878e+07  2.6478e+03  1.9045e+11  
  1858  1.3872e+07  2.6478e+03  1.9065e+11  
  1859  1.3866e+07  2.6478e+03  1.9086e+11  
  1860  1.3860e+07  2.6478e+03  1.9106e+11  
  1861  1.3853e+07  2.6479e+03  1.9126e+11  
  1862  1.3847e+07  2.6479e+03  1.9147e+11  
  1863  1.3841e+07  2.6479e+03  1.9167e+11  
  1864  1.3835e+07  2.6479e+03  1.9188e+11  
  1865  1.3829e+07  2.6479e+03  1.9208e+11  
  1866  1.3822e+07  2.6480e+03  1.9228e+11  
  1867  1.3816e+07  2.6480e+03  1.9249e+11  
  1868  1.3810e+07  2.6480e+03  1.9269e+11  
  1869  1.3804e+07  2.6480e+03  1.9290e+11  
  1870  1.3798e+07  2.6480e+03  1.9310e+11  
  1871  1.3791e+07  2.6481e+03  1.9330e+11  
  1872  1.3785e+07  2.6481e+03  1.9351e+11  
  1873  1.3779e+07  2.6481e+03  1.9371e+11  
  1874  1.3773e+07  2.6481e+03  1.9391e+11  
  1875  1.3767e+07  2.6481e+03  1.9412e+11  
  1876  1.3760e+07  2.6482e+03  1.9432e+11  
  1877  1.3754e+07  2.6482e+03  1.9452e+11  
  1878  1.3748e+07  2.6482e+03  1.9473e+11  
  1879  1.3742e+07  2.6482e+03  1.9493e+11  
  1880  1.3736e+07  2.6482e+03  1.9513e+11  
  1881  1.3729e+07  2.6483e+03  1.9534e+11  
  1882  1.3723e+07  2.6483e+03  1.9554e+11  
  1883  1.3717e+07  2.6483e+03  1.9574e+11  
  1884  1.3711e+07  2.6483e+03  1.9595e+11  
  1885  1.3705e+07  2.6483e+03  1.9615e+11  
  1886  1.3698e+07  2.6484e+03  1.9635e+11  
  1887  1.3692e+07  2.6484e+03  1.9656e+11  
  1888  1.3686e+07  2.6484e+03  1.9676e+11  
  1889  1.3680e+07  2.6484e+03  1.9696e+11  
  1890  1.3674e+07  2.6484e+03  1.9716e+11  
  1891  1.3667e+07  2.6485e+03  1.9737e+11  
  1892  1.3661e+07  2.6485e+03  1.9757e+11  
  1893  1.3655e+07  2.6485e+03  1.9777e+11  
  1894  1.3649e+07  2.6485e+03  1.9798e+11  
  1895  1.3643e+07  2.6485e+03  1.9818e+11  
  1896  1.3637e+07  2.6485e+03  1.9838e+11  
  1897  1.3630e+07  2.6486e+03  1.9858e+11  
  1898  1.3624e+07  2.6486e+03  1.9879e+11  
  1899  1.3618e+07  2.6486e+03  1.9899e+11  
  1900  1.3612e+07  2.6486e+03  1.9919e+11  
  1901  1.3606e+07  2.6486e+03  1.9939e+11  
  1902  1.3599e+07  2.6487e+03  1.9960e+11  
  1903  1.3593e+07  2.6487e+03  1.9980e+11  
  1904  1.3587e+07  2.6487e+03  2.0000e+11  
  1905  1.3581e+07  2.6487e+03  2.0020e+11  
  1906  1.3575e+07  2.6487e+03  2.0041e+11  
  1907  1.3568e+07  2.6488e+03  2.0061e+11  
  1908  1.3562e+07  2.6488e+03  2.0081e+11  
  1909  1.3556e+07  2.6488e+03  2.0101e+11  
  1910  1.3550e+07  2.6488e+03  2.0121e+11  
  1911  1.3544e+07  2.6488e+03  2.0142e+11  
  1912  1.3537e+07  2.6489e+03  2.0162e+11  
  1913  1.3531e+07  2.6489e+03  2.0182e+11  
  1914  1.3525e+07  2.6489e+03  2.0202e+11  
  1915  1.3519e+07  2.6489e+03  2.0223e+11  
  1916  1.3513e+07  2.6489e+03  2.0243e+11  
  1917  1.3506e+07  2.6490e+03  2.0263e+11  
  1918  1.3500e+07  2.6490e+03  2.0283e+11  
  1919  1.3494e+07  2.6490e+03  2.0303e+11  
  1920  1.3488e+07  2.6490e+03  2.0323e+11  
  1921  1.3482e+07  2.6490e+03  2.0344e+11  
  1922  1.3475e+07  2.6491e+03  2.0364e+11  
  1923  1.3469e+07  2.6491e+03  2.0384e+11  
  1924  1.3463e+07  2.6491e+03  2.0404e+11  
  1925  1.3457e+07  2.6491e+03  2.0424e+11  
  1926  1.3451e+07  2.6491e+03  2.0444e+11  
  1927  1.3444e+07  2.6492e+03  2.0465e+11  
  1928  1.3438e+07  2.6492e+03  2.0485e+11  
  1929  1.3432e+07  2.6492e+03  2.0505e+11  
  1930  1.3426e+07  2.6492e+03  2.0525e+11  
  1931  1.3420e+07  2.6492e+03  2.0545e+11  
  1932  1.3413e+07  2.6493e+03  2.0565e+11  
  1933  1.3407e+07  2.6493e+03  2.0585e+11  
  1934  1.3401e+07  2.6493e+03  2.0606e+11  
  1935  1.3395e+07  2.6493e+03  2.0626e+11  
  1936  1.3389e+07  2.6493e+03  2.0646e+11  
  1937  1.3382e+07  2.6494e+03  2.0666e+11  
  1938  1.3376e+07  2.6494e+03  2.0686e+11  
  1939  1.3370e+07  2.6494e+03  2.0706e+11  
  1940  1.3364e+07  2.6494e+03  2.0726e+11  
  1941  1.3358e+07  2.6494e+03  2.0746e+11  
  1942  1.3351e+07  2.6494e+03  2.0766e+11  
  1943  1.3345e+07  2.6495e+03  2.0787e+11  
  1944  1.3339e+07  2.6495e+03  2.0807e+11  
  1945  1.3333e+07  2.6495e+03  2.0827e+11  
  1946  1.3327e+07  2.6495e+03  2.0847e+11  
  1947  1.3320e+07  2.6495e+03  2.0867e+11  
  1948  1.3314e+07  2.6496e+03  2.0887e+11  
  1949  1.3308e+07  2.6496e+03  2.0907e+11  
  1950  1.3302e+07  2.6496e+03  2.0927e+11  
  1951  1.3296e+07  2.6496e+03  2.0947e+11  
  1952  1.3289e+07  2.6496e+03  2.0967e+11  
  1953  1.3283e+07  2.6497e+03  2.0987e+11  
  1954  1.3277e+07  2.6497e+03  2.1007e+11  
  1955  1.3271e+07  2.6497e+03  2.1027e+11  
  1956  1.3265e+07  2.6497e+03  2.1047e+11  
  1957  1.3258e+07  2.6497e+03  2.1067e+11  
  1958  1.3252e+07  2.6498e+03  2.1088e+11  
  1959  1.3246e+07  2.6498e+03  2.1108e+11  
  1960  1.3240e+07  2.6498e+03  2.1128e+11  
  1961  1.3234e+07  2.6498e+03  2.1148e+11  
  1962  1.3227e+07  2.6498e+03  2.1168e+11  
