# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.6820479629583e+25 kg
# Mean radius       s0 = 2.538869e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.226775
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000544.638942
# J2  =  3511.834264
# J4  =   -33.250442
# J6  =     0.477488
# J8  =    -0.009764
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  1480  1.6215e+07  2.2443e+03  1.1333e+11  
  1481  1.6209e+07  2.2443e+03  1.1351e+11  
  1482  1.6203e+07  2.2443e+03  1.1369e+11  
  1483  1.6196e+07  2.2443e+03  1.1387e+11  
  1484  1.6190e+07  2.2444e+03  1.1405e+11  
  1485  1.6184e+07  2.2444e+03  1.1422e+11  
  1486  1.6178e+07  2.2444e+03  1.1440e+11  
  1487  1.6172e+07  2.2444e+03  1.1458e+11  
  1488  1.6165e+07  2.2445e+03  1.1476e+11  
  1489  1.6159e+07  2.2445e+03  1.1494e+11  
  1490  1.6153e+07  2.2445e+03  1.1512e+11  
  1491  1.6147e+07  2.2445e+03  1.1530e+11  
  1492  1.6141e+07  2.2446e+03  1.1548e+11  
  1493  1.6134e+07  2.2446e+03  1.1565e+11  
  1494  1.6128e+07  2.2446e+03  1.1583e+11  
  1495  1.6122e+07  2.2446e+03  1.1601e+11  
  1496  1.6116e+07  2.2446e+03  1.1619e+11  
  1497  1.6110e+07  2.2447e+03  1.1637e+11  
  1498  1.6103e+07  2.2447e+03  1.1655e+11  
  1499  1.6097e+07  2.2447e+03  1.1673e+11  
  1500  1.6091e+07  2.2447e+03  1.1691e+11  
  1501  1.6085e+07  2.2448e+03  1.1708e+11  
  1502  1.6079e+07  2.2448e+03  1.1726e+11  
  1503  1.6072e+07  2.2448e+03  1.1744e+11  
  1504  1.6066e+07  2.2448e+03  1.1762e+11  
  1505  1.6060e+07  2.2449e+03  1.1780e+11  
  1506  1.6054e+07  2.2449e+03  1.1798e+11  
  1507  1.6048e+07  2.2449e+03  1.1815e+11  
  1508  1.6041e+07  2.2449e+03  1.1833e+11  
  1509  1.6035e+07  2.2450e+03  1.1851e+11  
  1510  1.6029e+07  2.2450e+03  1.1869e+11  
  1511  1.6023e+07  2.2450e+03  1.1887e+11  
  1512  1.6017e+07  2.2450e+03  1.1905e+11  
  1513  1.6010e+07  2.2451e+03  1.1922e+11  
  1514  1.6004e+07  2.2451e+03  1.1940e+11  
  1515  1.5998e+07  2.2451e+03  1.1958e+11  
  1516  1.5992e+07  2.2451e+03  1.1976e+11  
  1517  1.5986e+07  2.2451e+03  1.1994e+11  
  1518  1.5980e+07  2.2452e+03  1.2012e+11  
  1519  1.5973e+07  2.2452e+03  1.2029e+11  
  1520  1.5967e+07  2.2452e+03  1.2047e+11  
  1521  1.5961e+07  2.2452e+03  1.2065e+11  
  1522  1.5955e+07  2.2453e+03  1.2083e+11  
  1523  1.5949e+07  2.2453e+03  1.2101e+11  
  1524  1.5942e+07  2.2453e+03  1.2118e+11  
  1525  1.5936e+07  2.2453e+03  1.2136e+11  
  1526  1.5930e+07  2.2453e+03  1.2154e+11  
  1527  1.5924e+07  2.2454e+03  1.2172e+11  
  1528  1.5918e+07  2.2454e+03  1.2190e+11  
  1529  1.5911e+07  2.2454e+03  1.2207e+11  
  1530  1.5905e+07  2.2454e+03  1.2225e+11  
  1531  1.5899e+07  2.2455e+03  1.2243e+11  
  1532  1.5893e+07  2.2455e+03  1.2261e+11  
  1533  1.5887e+07  2.2455e+03  1.2279e+11  
  1534  1.5880e+07  2.2455e+03  1.2296e+11  
  1535  1.5874e+07  2.2455e+03  1.2314e+11  
  1536  1.5868e+07  2.2456e+03  1.2332e+11  
  1537  1.5862e+07  2.2456e+03  1.2350e+11  
  1538  1.5856e+07  2.2456e+03  1.2368e+11  
  1539  1.5849e+07  2.2456e+03  1.2385e+11  
  1540  1.5843e+07  2.2457e+03  1.2403e+11  
  1541  1.5837e+07  2.2457e+03  1.2421e+11  
  1542  1.5831e+07  2.2457e+03  1.2439e+11  
  1543  1.5825e+07  2.2457e+03  1.2456e+11  
  1544  1.5818e+07  2.2457e+03  1.2474e+11  
  1545  1.5812e+07  2.2458e+03  1.2492e+11  
  1546  1.5806e+07  2.2458e+03  1.2510e+11  
  1547  1.5800e+07  2.2458e+03  1.2527e+11  
  1548  1.5794e+07  2.2458e+03  1.2545e+11  
  1549  1.5787e+07  2.2459e+03  1.2563e+11  
  1550  1.5781e+07  2.2459e+03  1.2581e+11  
  1551  1.5775e+07  2.2459e+03  1.2598e+11  
  1552  1.5769e+07  2.2459e+03  1.2616e+11  
  1553  1.5763e+07  2.2459e+03  1.2634e+11  
  1554  1.5756e+07  2.2460e+03  1.2652e+11  
  1555  1.5750e+07  2.2460e+03  1.2669e+11  
  1556  1.5744e+07  2.2460e+03  1.2687e+11  
  1557  1.5738e+07  2.2460e+03  1.2705e+11  
  1558  1.5732e+07  2.2460e+03  1.2723e+11  
  1559  1.5725e+07  2.2461e+03  1.2740e+11  
  1560  1.5719e+07  2.2461e+03  1.2758e+11  
  1561  1.5713e+07  2.2461e+03  1.2776e+11  
  1562  1.5707e+07  2.2461e+03  1.2794e+11  
  1563  1.5701e+07  2.2462e+03  1.2811e+11  
  1564  1.5694e+07  2.2462e+03  1.2829e+11  
  1565  1.5688e+07  2.2462e+03  1.2847e+11  
  1566  1.5682e+07  2.2462e+03  1.2864e+11  
  1567  1.5676e+07  2.2462e+03  1.2882e+11  
  1568  1.5670e+07  2.2463e+03  1.2900e+11  
  1569  1.5663e+07  2.2463e+03  1.2918e+11  
  1570  1.5657e+07  2.2463e+03  1.2935e+11  
  1571  1.5651e+07  2.2463e+03  1.2953e+11  
  1572  1.5645e+07  2.2463e+03  1.2971e+11  
  1573  1.5639e+07  2.2464e+03  1.2988e+11  
  1574  1.5632e+07  2.2464e+03  1.3006e+11  
  1575  1.5626e+07  2.2464e+03  1.3024e+11  
  1576  1.5620e+07  2.2464e+03  1.3042e+11  
  1577  1.5614e+07  2.2464e+03  1.3059e+11  
  1578  1.5608e+07  2.2465e+03  1.3077e+11  
  1579  1.5601e+07  2.2465e+03  1.3095e+11  
  1580  1.5595e+07  2.2465e+03  1.3112e+11  
  1581  1.5589e+07  2.2465e+03  1.3130e+11  
  1582  1.5583e+07  2.2465e+03  1.3148e+11  
  1583  1.5577e+07  2.2466e+03  1.3165e+11  
  1584  1.5570e+07  2.2466e+03  1.3183e+11  
  1585  1.5564e+07  2.2466e+03  1.3201e+11  
  1586  1.5558e+07  2.2466e+03  1.3219e+11  
  1587  1.5552e+07  2.2466e+03  1.3236e+11  
  1588  1.5546e+07  2.2467e+03  1.3254e+11  
  1589  1.5539e+07  2.2467e+03  1.3272e+11  
  1590  1.5533e+07  2.2467e+03  1.3289e+11  
  1591  1.5527e+07  2.2467e+03  1.3307e+11  
  1592  1.5521e+07  2.2467e+03  1.3325e+11  
  1593  1.5515e+07  2.2468e+03  1.3342e+11  
  1594  1.5508e+07  2.2468e+03  1.3360e+11  
  1595  1.5502e+07  2.2468e+03  1.3378e+11  
  1596  1.5496e+07  2.2468e+03  1.3395e+11  
  1597  1.5490e+07  2.2468e+03  1.3413e+11  
  1598  1.5484e+07  2.2469e+03  1.3431e+11  
  1599  1.5477e+07  2.2469e+03  1.3448e+11  
  1600  1.5471e+07  2.2469e+03  1.3466e+11  
  1601  1.5465e+07  2.2469e+03  1.3484e+11  
  1602  1.5459e+07  2.2469e+03  1.3501e+11  
  1603  1.5453e+07  2.2470e+03  1.3519e+11  
  1604  1.5446e+07  2.2470e+03  1.3537e+11  
  1605  1.5440e+07  2.2470e+03  1.3554e+11  
  1606  1.5434e+07  2.2470e+03  1.3572e+11  
  1607  1.5428e+07  2.2470e+03  1.3589e+11  
  1608  1.5422e+07  2.2471e+03  1.3607e+11  
  1609  1.5415e+07  2.2471e+03  1.3625e+11  
  1610  1.5409e+07  2.2471e+03  1.3642e+11  
  1611  1.5403e+07  2.2471e+03  1.3660e+11  
  1612  1.5397e+07  2.2471e+03  1.3678e+11  
  1613  1.5391e+07  2.2472e+03  1.3695e+11  
  1614  1.5384e+07  2.2472e+03  1.3713e+11  
  1615  1.5378e+07  2.2472e+03  1.3731e+11  
  1616  1.5372e+07  2.2472e+03  1.3748e+11  
  1617  1.5366e+07  2.2472e+03  1.3766e+11  
  1618  1.5360e+07  2.2472e+03  1.3783e+11  
  1619  1.5353e+07  2.2473e+03  1.3801e+11  
  1620  1.5347e+07  2.2473e+03  1.3819e+11  
  1621  1.5341e+07  2.2473e+03  1.3836e+11  
  1622  1.5335e+07  2.2473e+03  1.3854e+11  
  1623  1.5329e+07  2.2473e+03  1.3872e+11  
  1624  1.5322e+07  2.2474e+03  1.3889e+11  
  1625  1.5316e+07  2.2474e+03  1.3907e+11  
  1626  1.5310e+07  2.2474e+03  1.3924e+11  
  1627  1.5304e+07  2.2474e+03  1.3942e+11  
  1628  1.5298e+07  2.2474e+03  1.3960e+11  
  1629  1.5291e+07  2.2475e+03  1.3977e+11  
  1630  1.5285e+07  2.2475e+03  1.3995e+11  
  1631  1.5279e+07  2.2475e+03  1.4013e+11  
  1632  1.5273e+07  2.2475e+03  1.4030e+11  
  1633  1.5267e+07  2.2475e+03  1.4048e+11  
  1634  1.5260e+07  2.2475e+03  1.4065e+11  
  1635  1.5254e+07  2.2476e+03  1.4083e+11  
  1636  1.5248e+07  2.2476e+03  1.4101e+11  
  1637  1.5242e+07  2.2476e+03  1.4118e+11  
  1638  1.5236e+07  2.2476e+03  1.4136e+11  
  1639  1.5229e+07  2.2476e+03  1.4153e+11  
  1640  1.5223e+07  2.2477e+03  1.4171e+11  
  1641  1.5217e+07  2.2477e+03  1.4188e+11  
  1642  1.5211e+07  2.2477e+03  1.4206e+11  
  1643  1.5205e+07  2.2477e+03  1.4224e+11  
  1644  1.5199e+07  2.2477e+03  1.4241e+11  
  1645  1.5192e+07  2.2477e+03  1.4259e+11  
  1646  1.5186e+07  2.2478e+03  1.4276e+11  
  1647  1.5180e+07  2.2478e+03  1.4294e+11  
  1648  1.5174e+07  2.2478e+03  1.4312e+11  
  1649  1.5168e+07  2.2478e+03  1.4329e+11  
  1650  1.5161e+07  2.2478e+03  1.4347e+11  
  1651  1.5155e+07  2.2479e+03  1.4364e+11  
  1652  1.5149e+07  2.2479e+03  1.4382e+11  
  1653  1.5143e+07  2.2479e+03  1.4399e+11  
  1654  1.5137e+07  2.2479e+03  1.4417e+11  
  1655  1.5130e+07  2.2479e+03  1.4435e+11  
  1656  1.5124e+07  2.2479e+03  1.4452e+11  
  1657  1.5118e+07  2.2480e+03  1.4470e+11  
  1658  1.5112e+07  2.2480e+03  1.4487e+11  
  1659  1.5106e+07  2.2480e+03  1.4505e+11  
  1660  1.5099e+07  2.2480e+03  1.4522e+11  
  1661  1.5093e+07  2.2480e+03  1.4540e+11  
  1662  1.5087e+07  2.2481e+03  1.4557e+11  
  1663  1.5081e+07  2.2481e+03  1.4575e+11  
  1664  1.5075e+07  2.2481e+03  1.4593e+11  
  1665  1.5068e+07  2.2481e+03  1.4610e+11  
  1666  1.5062e+07  2.2481e+03  1.4628e+11  
  1667  1.5056e+07  2.2481e+03  1.4645e+11  
  1668  1.5050e+07  2.2482e+03  1.4663e+11  
  1669  1.5044e+07  2.2482e+03  1.4680e+11  
  1670  1.5037e+07  2.2482e+03  1.4698e+11  
  1671  1.5031e+07  2.2482e+03  1.4715e+11  
  1672  1.5025e+07  2.2482e+03  1.4733e+11  
  1673  1.5019e+07  2.2483e+03  1.4750e+11  
  1674  1.5013e+07  2.2483e+03  1.4768e+11  
  1675  1.5006e+07  2.2483e+03  1.4786e+11  
  1676  1.5000e+07  2.2483e+03  1.4803e+11  
  1677  1.4994e+07  2.2483e+03  1.4821e+11  
  1678  1.4988e+07  2.2483e+03  1.4838e+11  
  1679  1.4982e+07  2.2484e+03  1.4856e+11  
  1680  1.4975e+07  2.2484e+03  1.4873e+11  
  1681  1.4969e+07  2.2484e+03  1.4891e+11  
  1682  1.4963e+07  2.2484e+03  1.4908e+11  
  1683  1.4957e+07  2.2484e+03  1.4926e+11  
  1684  1.4951e+07  2.2484e+03  1.4943e+11  
  1685  1.4944e+07  2.2485e+03  1.4961e+11  
  1686  1.4938e+07  2.2485e+03  1.4978e+11  
  1687  1.4932e+07  2.2485e+03  1.4996e+11  
  1688  1.4926e+07  2.2485e+03  1.5013e+11  
  1689  1.4920e+07  2.2485e+03  1.5031e+11  
  1690  1.4913e+07  2.2485e+03  1.5048e+11  
  1691  1.4907e+07  2.2486e+03  1.5066e+11  
  1692  1.4901e+07  2.2486e+03  1.5083e+11  
  1693  1.4895e+07  2.2486e+03  1.5101e+11  
  1694  1.4889e+07  2.2486e+03  1.5118e+11  
  1695  1.4882e+07  2.2486e+03  1.5136e+11  
  1696  1.4876e+07  2.2487e+03  1.5153e+11  
  1697  1.4870e+07  2.2487e+03  1.5171e+11  
  1698  1.4864e+07  2.2487e+03  1.5188e+11  
  1699  1.4858e+07  2.2487e+03  1.5206e+11  
  1700  1.4851e+07  2.2487e+03  1.5223e+11  
  1701  1.4845e+07  2.2487e+03  1.5241e+11  
  1702  1.4839e+07  2.2488e+03  1.5258e+11  
  1703  1.4833e+07  2.2488e+03  1.5276e+11  
  1704  1.4827e+07  2.2488e+03  1.5293e+11  
  1705  1.4820e+07  2.2488e+03  1.5311e+11  
  1706  1.4814e+07  2.2488e+03  1.5328e+11  
  1707  1.4808e+07  2.2488e+03  1.5346e+11  
  1708  1.4802e+07  2.2489e+03  1.5363e+11  
  1709  1.4796e+07  2.2489e+03  1.5381e+11  
  1710  1.4789e+07  2.2489e+03  1.5398e+11  
  1711  1.4783e+07  2.2489e+03  1.5416e+11  
  1712  1.4777e+07  2.2489e+03  1.5433e+11  
  1713  1.4771e+07  2.2489e+03  1.5451e+11  
  1714  1.4765e+07  2.2490e+03  1.5468e+11  
  1715  1.4758e+07  2.2490e+03  1.5486e+11  
  1716  1.4752e+07  2.2490e+03  1.5503e+11  
  1717  1.4746e+07  2.2490e+03  1.5521e+11  
  1718  1.4740e+07  2.2490e+03  1.5538e+11  
  1719  1.4734e+07  2.2490e+03  1.5556e+11  
  1720  1.4727e+07  2.2491e+03  1.5573e+11  
  1721  1.4721e+07  2.2491e+03  1.5591e+11  
  1722  1.4715e+07  2.2491e+03  1.5608e+11  
  1723  1.4709e+07  2.2491e+03  1.5626e+11  
  1724  1.4703e+07  2.2491e+03  1.5643e+11  
  1725  1.4696e+07  2.2491e+03  1.5661e+11  
  1726  1.4690e+07  2.2492e+03  1.5678e+11  
  1727  1.4684e+07  2.2492e+03  1.5695e+11  
  1728  1.4678e+07  2.2492e+03  1.5713e+11  
  1729  1.4672e+07  2.2492e+03  1.5730e+11  
  1730  1.4665e+07  2.2492e+03  1.5748e+11  
  1731  1.4659e+07  2.2492e+03  1.5765e+11  
  1732  1.4653e+07  2.2493e+03  1.5783e+11  
  1733  1.4647e+07  2.2493e+03  1.5800e+11  
  1734  1.4641e+07  2.2493e+03  1.5818e+11  
  1735  1.4634e+07  2.2493e+03  1.5835e+11  
  1736  1.4628e+07  2.2493e+03  1.5853e+11  
  1737  1.4622e+07  2.2493e+03  1.5870e+11  
  1738  1.4616e+07  2.2494e+03  1.5887e+11  
  1739  1.4610e+07  2.2494e+03  1.5905e+11  
  1740  1.4603e+07  2.2494e+03  1.5922e+11  
  1741  1.4597e+07  2.2494e+03  1.5940e+11  
  1742  1.4591e+07  2.2494e+03  1.5957e+11  
  1743  1.4585e+07  2.2494e+03  1.5975e+11  
  1744  1.4579e+07  2.2495e+03  1.5992e+11  
  1745  1.4572e+07  2.2495e+03  1.6010e+11  
  1746  1.4566e+07  2.2495e+03  1.6027e+11  
  1747  1.4560e+07  2.2495e+03  1.6044e+11  
  1748  1.4554e+07  2.2495e+03  1.6062e+11  
  1749  1.4548e+07  2.2495e+03  1.6079e+11  
  1750  1.4541e+07  2.2496e+03  1.6097e+11  
  1751  1.4535e+07  2.2496e+03  1.6114e+11  
  1752  1.4529e+07  2.2496e+03  1.6132e+11  
  1753  1.4523e+07  2.2496e+03  1.6149e+11  
  1754  1.4517e+07  2.2496e+03  1.6167e+11  
  1755  1.4510e+07  2.2496e+03  1.6184e+11  
  1756  1.4504e+07  2.2497e+03  1.6201e+11  
  1757  1.4498e+07  2.2497e+03  1.6219e+11  
  1758  1.4492e+07  2.2497e+03  1.6236e+11  
  1759  1.4486e+07  2.2497e+03  1.6254e+11  
  1760  1.4479e+07  2.2497e+03  1.6271e+11  
  1761  1.4473e+07  2.2497e+03  1.6289e+11  
  1762  1.4467e+07  2.2498e+03  1.6306e+11  
  1763  1.4461e+07  2.2498e+03  1.6323e+11  
  1764  1.4455e+07  2.2498e+03  1.6341e+11  
  1765  1.4448e+07  2.2498e+03  1.6358e+11  
  1766  1.4442e+07  2.2498e+03  1.6376e+11  
  1767  1.4436e+07  2.2498e+03  1.6393e+11  
  1768  1.4430e+07  2.2499e+03  1.6410e+11  
  1769  1.4424e+07  2.2499e+03  1.6428e+11  
  1770  1.4418e+07  2.2499e+03  1.6445e+11  
  1771  1.4411e+07  2.2499e+03  1.6463e+11  
  1772  1.4405e+07  2.2499e+03  1.6480e+11  
  1773  1.4399e+07  2.2499e+03  1.6498e+11  
  1774  1.4393e+07  2.2500e+03  1.6515e+11  
  1775  1.4387e+07  2.2500e+03  1.6532e+11  
  1776  1.4380e+07  2.2500e+03  1.6550e+11  
  1777  1.4374e+07  2.2500e+03  1.6567e+11  
  1778  1.4368e+07  2.2500e+03  1.6585e+11  
  1779  1.4362e+07  2.2500e+03  1.6602e+11  
  1780  1.4356e+07  2.2501e+03  1.6619e+11  
  1781  1.4349e+07  2.2501e+03  1.6637e+11  
  1782  1.4343e+07  2.2501e+03  1.6654e+11  
  1783  1.4337e+07  2.2501e+03  1.6672e+11  
  1784  1.4331e+07  2.2501e+03  1.6689e+11  
  1785  1.4325e+07  2.2501e+03  1.6706e+11  
  1786  1.4318e+07  2.2502e+03  1.6724e+11  
  1787  1.4312e+07  2.2502e+03  1.6741e+11  
  1788  1.4306e+07  2.2502e+03  1.6759e+11  
  1789  1.4300e+07  2.2502e+03  1.6776e+11  
  1790  1.4294e+07  2.2502e+03  1.6793e+11  
  1791  1.4287e+07  2.2502e+03  1.6811e+11  
  1792  1.4281e+07  2.2503e+03  1.6828e+11  
  1793  1.4275e+07  2.2503e+03  1.6846e+11  
  1794  1.4269e+07  2.2503e+03  1.6863e+11  
  1795  1.4263e+07  2.2503e+03  1.6880e+11  
  1796  1.4256e+07  2.2503e+03  1.6898e+11  
  1797  1.4250e+07  2.2503e+03  1.6915e+11  
  1798  1.4244e+07  2.2504e+03  1.6932e+11  
  1799  1.4238e+07  2.2504e+03  1.6950e+11  
  1800  1.4232e+07  2.2504e+03  1.6967e+11  
  1801  1.4225e+07  2.2504e+03  1.6985e+11  
  1802  1.4219e+07  2.2504e+03  1.7002e+11  
  1803  1.4213e+07  2.2504e+03  1.7019e+11  
  1804  1.4207e+07  2.2504e+03  1.7037e+11  
  1805  1.4201e+07  2.2505e+03  1.7054e+11  
  1806  1.4194e+07  2.2505e+03  1.7072e+11  
  1807  1.4188e+07  2.2505e+03  1.7089e+11  
  1808  1.4182e+07  2.2505e+03  1.7106e+11  
  1809  1.4176e+07  2.2505e+03  1.7124e+11  
  1810  1.4170e+07  2.2505e+03  1.7141e+11  
  1811  1.4163e+07  2.2506e+03  1.7158e+11  
  1812  1.4157e+07  2.2506e+03  1.7176e+11  
  1813  1.4151e+07  2.2506e+03  1.7193e+11  
  1814  1.4145e+07  2.2506e+03  1.7211e+11  
  1815  1.4139e+07  2.2506e+03  1.7228e+11  
  1816  1.4132e+07  2.2506e+03  1.7245e+11  
  1817  1.4126e+07  2.2507e+03  1.7263e+11  
  1818  1.4120e+07  2.2507e+03  1.7280e+11  
  1819  1.4114e+07  2.2507e+03  1.7297e+11  
  1820  1.4108e+07  2.2507e+03  1.7315e+11  
  1821  1.4101e+07  2.2507e+03  1.7332e+11  
  1822  1.4095e+07  2.2507e+03  1.7350e+11  
  1823  1.4089e+07  2.2508e+03  1.7367e+11  
  1824  1.4083e+07  2.2508e+03  1.7384e+11  
  1825  1.4077e+07  2.2508e+03  1.7402e+11  
  1826  1.4070e+07  2.2508e+03  1.7419e+11  
  1827  1.4064e+07  2.2508e+03  1.7436e+11  
  1828  1.4058e+07  2.2508e+03  1.7454e+11  
  1829  1.4052e+07  2.2509e+03  1.7471e+11  
  1830  1.4046e+07  2.2509e+03  1.7488e+11  
  1831  1.4039e+07  2.2509e+03  1.7506e+11  
  1832  1.4033e+07  2.2509e+03  1.7523e+11  
  1833  1.4027e+07  2.2509e+03  1.7541e+11  
  1834  1.4021e+07  2.2509e+03  1.7558e+11  
  1835  1.4015e+07  2.2509e+03  1.7575e+11  
  1836  1.4008e+07  2.2510e+03  1.7593e+11  
  1837  1.4002e+07  2.2510e+03  1.7610e+11  
  1838  1.3996e+07  2.2510e+03  1.7627e+11  
  1839  1.3990e+07  2.2510e+03  1.7645e+11  
  1840  1.3984e+07  2.2510e+03  1.7662e+11  
  1841  1.3977e+07  2.2510e+03  1.7679e+11  
  1842  1.3971e+07  2.2511e+03  1.7697e+11  
  1843  1.3965e+07  2.2511e+03  1.7714e+11  
  1844  1.3959e+07  2.2511e+03  1.7731e+11  
  1845  1.3953e+07  2.2511e+03  1.7749e+11  
  1846  1.3946e+07  2.2511e+03  1.7766e+11  
  1847  1.3940e+07  2.2511e+03  1.7783e+11  
  1848  1.3934e+07  2.2512e+03  1.7801e+11  
  1849  1.3928e+07  2.2512e+03  1.7818e+11  
  1850  1.3922e+07  2.2512e+03  1.7836e+11  
  1851  1.3915e+07  2.2512e+03  1.7853e+11  
  1852  1.3909e+07  2.2512e+03  1.7870e+11  
  1853  1.3903e+07  2.2512e+03  1.7888e+11  
  1854  1.3897e+07  2.2513e+03  1.7905e+11  
  1855  1.3891e+07  2.2513e+03  1.7922e+11  
  1856  1.3884e+07  2.2513e+03  1.7940e+11  
  1857  1.3878e+07  2.2513e+03  1.7957e+11  
  1858  1.3872e+07  2.2513e+03  1.7974e+11  
  1859  1.3866e+07  2.2513e+03  1.7992e+11  
  1860  1.3860e+07  2.2514e+03  1.8009e+11  
  1861  1.3853e+07  2.2514e+03  1.8026e+11  
  1862  1.3847e+07  2.2514e+03  1.8044e+11  
  1863  1.3841e+07  2.2514e+03  1.8061e+11  
  1864  1.3835e+07  2.2514e+03  1.8078e+11  
  1865  1.3829e+07  2.2514e+03  1.8096e+11  
  1866  1.3822e+07  2.2515e+03  1.8113e+11  
  1867  1.3816e+07  2.2515e+03  1.8130e+11  
  1868  1.3810e+07  2.2515e+03  1.8148e+11  
  1869  1.3804e+07  2.2515e+03  1.8165e+11  
  1870  1.3798e+07  2.2515e+03  1.8182e+11  
  1871  1.3791e+07  2.2515e+03  1.8200e+11  
  1872  1.3785e+07  2.2515e+03  1.8217e+11  
  1873  1.3779e+07  2.2516e+03  1.8234e+11  
  1874  1.3773e+07  2.2516e+03  1.8252e+11  
  1875  1.3767e+07  2.2516e+03  1.8269e+11  
  1876  1.3760e+07  2.2516e+03  1.8286e+11  
  1877  1.3754e+07  2.2516e+03  1.8304e+11  
  1878  1.3748e+07  2.2516e+03  1.8321e+11  
  1879  1.3742e+07  2.2517e+03  1.8338e+11  
  1880  1.3736e+07  2.2517e+03  1.8356e+11  
  1881  1.3729e+07  2.2517e+03  1.8373e+11  
  1882  1.3723e+07  2.2517e+03  1.8390e+11  
  1883  1.3717e+07  2.2517e+03  1.8408e+11  
  1884  1.3711e+07  2.2517e+03  1.8425e+11  
  1885  1.3705e+07  2.2518e+03  1.8442e+11  
  1886  1.3698e+07  2.2518e+03  1.8460e+11  
  1887  1.3692e+07  2.2518e+03  1.8477e+11  
  1888  1.3686e+07  2.2518e+03  1.8494e+11  
  1889  1.3680e+07  2.2518e+03  1.8512e+11  
  1890  1.3674e+07  2.2518e+03  1.8529e+11  
  1891  1.3667e+07  2.2519e+03  1.8546e+11  
  1892  1.3661e+07  2.2519e+03  1.8564e+11  
  1893  1.3655e+07  2.2519e+03  1.8581e+11  
  1894  1.3649e+07  2.2519e+03  1.8598e+11  
  1895  1.3643e+07  2.2519e+03  1.8616e+11  
  1896  1.3637e+07  2.2519e+03  1.8633e+11  
  1897  1.3630e+07  2.2520e+03  1.8650e+11  
  1898  1.3624e+07  2.2520e+03  1.8668e+11  
  1899  1.3618e+07  2.2520e+03  1.8685e+11  
  1900  1.3612e+07  2.2520e+03  1.8702e+11  
  1901  1.3606e+07  2.2520e+03  1.8720e+11  
  1902  1.3599e+07  2.2520e+03  1.8737e+11  
  1903  1.3593e+07  2.2521e+03  1.8754e+11  
  1904  1.3587e+07  2.2521e+03  1.8772e+11  
  1905  1.3581e+07  2.2521e+03  1.8789e+11  
  1906  1.3575e+07  2.2521e+03  1.8806e+11  
  1907  1.3568e+07  2.2521e+03  1.8824e+11  
  1908  1.3562e+07  2.2521e+03  1.8841e+11  
  1909  1.3556e+07  2.2522e+03  1.8858e+11  
  1910  1.3550e+07  2.2522e+03  1.8876e+11  
  1911  1.3544e+07  2.2522e+03  1.8893e+11  
  1912  1.3537e+07  2.2522e+03  1.8910e+11  
  1913  1.3531e+07  2.2522e+03  1.8928e+11  
  1914  1.3525e+07  2.2522e+03  1.8945e+11  
  1915  1.3519e+07  2.2523e+03  1.8962e+11  
  1916  1.3513e+07  2.2523e+03  1.8980e+11  
  1917  1.3506e+07  2.2523e+03  1.8997e+11  
  1918  1.3500e+07  2.2523e+03  1.9014e+11  
  1919  1.3494e+07  2.2523e+03  1.9032e+11  
  1920  1.3488e+07  2.2523e+03  1.9049e+11  
  1921  1.3482e+07  2.2524e+03  1.9066e+11  
  1922  1.3475e+07  2.2524e+03  1.9083e+11  
  1923  1.3469e+07  2.2524e+03  1.9101e+11  
  1924  1.3463e+07  2.2524e+03  1.9118e+11  
  1925  1.3457e+07  2.2524e+03  1.9135e+11  
  1926  1.3451e+07  2.2524e+03  1.9153e+11  
  1927  1.3444e+07  2.2525e+03  1.9170e+11  
  1928  1.3438e+07  2.2525e+03  1.9187e+11  
  1929  1.3432e+07  2.2525e+03  1.9205e+11  
  1930  1.3426e+07  2.2525e+03  1.9222e+11  
  1931  1.3420e+07  2.2525e+03  1.9239e+11  
  1932  1.3413e+07  2.2525e+03  1.9257e+11  
  1933  1.3407e+07  2.2526e+03  1.9274e+11  
  1934  1.3401e+07  2.2526e+03  1.9291e+11  
  1935  1.3395e+07  2.2526e+03  1.9309e+11  
  1936  1.3389e+07  2.2526e+03  1.9326e+11  
  1937  1.3382e+07  2.2526e+03  1.9343e+11  
  1938  1.3376e+07  2.2526e+03  1.9361e+11  
  1939  1.3370e+07  2.2527e+03  1.9378e+11  
  1940  1.3364e+07  2.2527e+03  1.9395e+11  
  1941  1.3358e+07  2.2527e+03  1.9413e+11  
  1942  1.3351e+07  2.2527e+03  1.9430e+11  
  1943  1.3345e+07  2.2527e+03  1.9447e+11  
  1944  1.3339e+07  2.2527e+03  1.9465e+11  
  1945  1.3333e+07  2.2528e+03  1.9482e+11  
  1946  1.3327e+07  2.2528e+03  1.9499e+11  
  1947  1.3320e+07  2.2528e+03  1.9517e+11  
  1948  1.3314e+07  2.2528e+03  1.9534e+11  
