# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681592271186607e+25 kg
# Mean radius       s0 = 2.538867e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225488
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000553.791650
# J2  =  3510.349124
# J4  =   -37.524374
# J6  =     0.716004
# J8  =    -0.019898
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  1501  1.6085e+07  2.9517e+03  1.0752e+11  
  1502  1.6079e+07  2.9518e+03  1.0778e+11  
  1503  1.6072e+07  2.9519e+03  1.0805e+11  
  1504  1.6066e+07  2.9519e+03  1.0831e+11  
  1505  1.6060e+07  2.9520e+03  1.0857e+11  
  1506  1.6054e+07  2.9521e+03  1.0883e+11  
  1507  1.6048e+07  2.9521e+03  1.0909e+11  
  1508  1.6041e+07  2.9522e+03  1.0935e+11  
  1509  1.6035e+07  2.9523e+03  1.0961e+11  
  1510  1.6029e+07  2.9524e+03  1.0987e+11  
  1511  1.6023e+07  2.9524e+03  1.1013e+11  
  1512  1.6017e+07  2.9525e+03  1.1039e+11  
  1513  1.6010e+07  2.9526e+03  1.1065e+11  
  1514  1.6004e+07  2.9526e+03  1.1091e+11  
  1515  1.5998e+07  2.9527e+03  1.1118e+11  
  1516  1.5992e+07  2.9528e+03  1.1144e+11  
  1517  1.5986e+07  2.9529e+03  1.1170e+11  
  1518  1.5979e+07  2.9529e+03  1.1196e+11  
  1519  1.5973e+07  2.9530e+03  1.1222e+11  
  1520  1.5967e+07  2.9531e+03  1.1248e+11  
  1521  1.5961e+07  2.9531e+03  1.1274e+11  
  1522  1.5955e+07  2.9532e+03  1.1300e+11  
  1523  1.5948e+07  2.9533e+03  1.1326e+11  
  1524  1.5942e+07  2.9533e+03  1.1352e+11  
  1525  1.5936e+07  2.9534e+03  1.1378e+11  
  1526  1.5930e+07  2.9535e+03  1.1404e+11  
  1527  1.5924e+07  2.9535e+03  1.1429e+11  
  1528  1.5918e+07  2.9536e+03  1.1455e+11  
  1529  1.5911e+07  2.9537e+03  1.1481e+11  
  1530  1.5905e+07  2.9537e+03  1.1507e+11  
  1531  1.5899e+07  2.9538e+03  1.1533e+11  
  1532  1.5893e+07  2.9539e+03  1.1559e+11  
  1533  1.5887e+07  2.9539e+03  1.1585e+11  
  1534  1.5880e+07  2.9540e+03  1.1611e+11  
  1535  1.5874e+07  2.9540e+03  1.1637e+11  
  1536  1.5868e+07  2.9541e+03  1.1663e+11  
  1537  1.5862e+07  2.9542e+03  1.1689e+11  
  1538  1.5856e+07  2.9542e+03  1.1715e+11  
  1539  1.5849e+07  2.9543e+03  1.1740e+11  
  1540  1.5843e+07  2.9544e+03  1.1766e+11  
  1541  1.5837e+07  2.9544e+03  1.1792e+11  
  1542  1.5831e+07  2.9545e+03  1.1818e+11  
  1543  1.5825e+07  2.9545e+03  1.1844e+11  
  1544  1.5818e+07  2.9546e+03  1.1870e+11  
  1545  1.5812e+07  2.9547e+03  1.1895e+11  
  1546  1.5806e+07  2.9547e+03  1.1921e+11  
  1547  1.5800e+07  2.9548e+03  1.1947e+11  
  1548  1.5794e+07  2.9548e+03  1.1973e+11  
  1549  1.5787e+07  2.9549e+03  1.1999e+11  
  1550  1.5781e+07  2.9550e+03  1.2025e+11  
  1551  1.5775e+07  2.9550e+03  1.2050e+11  
  1552  1.5769e+07  2.9551e+03  1.2076e+11  
  1553  1.5763e+07  2.9551e+03  1.2102e+11  
  1554  1.5756e+07  2.9552e+03  1.2128e+11  
  1555  1.5750e+07  2.9553e+03  1.2153e+11  
  1556  1.5744e+07  2.9553e+03  1.2179e+11  
  1557  1.5738e+07  2.9554e+03  1.2205e+11  
  1558  1.5732e+07  2.9554e+03  1.2231e+11  
  1559  1.5725e+07  2.9555e+03  1.2256e+11  
  1560  1.5719e+07  2.9555e+03  1.2282e+11  
  1561  1.5713e+07  2.9556e+03  1.2308e+11  
  1562  1.5707e+07  2.9557e+03  1.2333e+11  
  1563  1.5701e+07  2.9557e+03  1.2359e+11  
  1564  1.5694e+07  2.9558e+03  1.2385e+11  
  1565  1.5688e+07  2.9558e+03  1.2411e+11  
  1566  1.5682e+07  2.9559e+03  1.2436e+11  
  1567  1.5676e+07  2.9559e+03  1.2462e+11  
  1568  1.5670e+07  2.9560e+03  1.2488e+11  
  1569  1.5663e+07  2.9560e+03  1.2513e+11  
  1570  1.5657e+07  2.9561e+03  1.2539e+11  
  1571  1.5651e+07  2.9561e+03  1.2565e+11  
  1572  1.5645e+07  2.9562e+03  1.2590e+11  
  1573  1.5639e+07  2.9563e+03  1.2616e+11  
  1574  1.5632e+07  2.9563e+03  1.2641e+11  
  1575  1.5626e+07  2.9564e+03  1.2667e+11  
  1576  1.5620e+07  2.9564e+03  1.2693e+11  
  1577  1.5614e+07  2.9565e+03  1.2718e+11  
  1578  1.5608e+07  2.9565e+03  1.2744e+11  
  1579  1.5601e+07  2.9566e+03  1.2769e+11  
  1580  1.5595e+07  2.9566e+03  1.2795e+11  
  1581  1.5589e+07  2.9567e+03  1.2821e+11  
  1582  1.5583e+07  2.9567e+03  1.2846e+11  
  1583  1.5577e+07  2.9568e+03  1.2872e+11  
  1584  1.5570e+07  2.9568e+03  1.2897e+11  
  1585  1.5564e+07  2.9569e+03  1.2923e+11  
  1586  1.5558e+07  2.9569e+03  1.2948e+11  
  1587  1.5552e+07  2.9570e+03  1.2974e+11  
  1588  1.5546e+07  2.9570e+03  1.2999e+11  
  1589  1.5539e+07  2.9571e+03  1.3025e+11  
  1590  1.5533e+07  2.9571e+03  1.3050e+11  
  1591  1.5527e+07  2.9572e+03  1.3076e+11  
  1592  1.5521e+07  2.9572e+03  1.3101e+11  
  1593  1.5515e+07  2.9573e+03  1.3127e+11  
  1594  1.5508e+07  2.9573e+03  1.3152e+11  
  1595  1.5502e+07  2.9574e+03  1.3178e+11  
  1596  1.5496e+07  2.9574e+03  1.3203e+11  
  1597  1.5490e+07  2.9575e+03  1.3229e+11  
  1598  1.5484e+07  2.9575e+03  1.3254e+11  
  1599  1.5477e+07  2.9576e+03  1.3280e+11  
  1600  1.5471e+07  2.9576e+03  1.3305e+11  
  1601  1.5465e+07  2.9577e+03  1.3330e+11  
  1602  1.5459e+07  2.9577e+03  1.3356e+11  
  1603  1.5453e+07  2.9578e+03  1.3381e+11  
  1604  1.5446e+07  2.9578e+03  1.3407e+11  
  1605  1.5440e+07  2.9579e+03  1.3432e+11  
  1606  1.5434e+07  2.9579e+03  1.3458e+11  
  1607  1.5428e+07  2.9580e+03  1.3483e+11  
  1608  1.5422e+07  2.9580e+03  1.3508e+11  
  1609  1.5415e+07  2.9580e+03  1.3534e+11  
  1610  1.5409e+07  2.9581e+03  1.3559e+11  
  1611  1.5403e+07  2.9581e+03  1.3584e+11  
  1612  1.5397e+07  2.9582e+03  1.3610e+11  
  1613  1.5391e+07  2.9582e+03  1.3635e+11  
  1614  1.5384e+07  2.9583e+03  1.3660e+11  
  1615  1.5378e+07  2.9583e+03  1.3686e+11  
  1616  1.5372e+07  2.9584e+03  1.3711e+11  
  1617  1.5366e+07  2.9584e+03  1.3736e+11  
  1618  1.5360e+07  2.9585e+03  1.3762e+11  
  1619  1.5353e+07  2.9585e+03  1.3787e+11  
  1620  1.5347e+07  2.9585e+03  1.3812e+11  
  1621  1.5341e+07  2.9586e+03  1.3838e+11  
  1622  1.5335e+07  2.9586e+03  1.3863e+11  
  1623  1.5329e+07  2.9587e+03  1.3888e+11  
  1624  1.5322e+07  2.9587e+03  1.3913e+11  
  1625  1.5316e+07  2.9588e+03  1.3939e+11  
  1626  1.5310e+07  2.9588e+03  1.3964e+11  
  1627  1.5304e+07  2.9589e+03  1.3989e+11  
  1628  1.5298e+07  2.9589e+03  1.4014e+11  
  1629  1.5291e+07  2.9589e+03  1.4040e+11  
  1630  1.5285e+07  2.9590e+03  1.4065e+11  
  1631  1.5279e+07  2.9590e+03  1.4090e+11  
  1632  1.5273e+07  2.9591e+03  1.4115e+11  
  1633  1.5267e+07  2.9591e+03  1.4140e+11  
  1634  1.5260e+07  2.9592e+03  1.4166e+11  
  1635  1.5254e+07  2.9592e+03  1.4191e+11  
  1636  1.5248e+07  2.9592e+03  1.4216e+11  
  1637  1.5242e+07  2.9593e+03  1.4241e+11  
  1638  1.5236e+07  2.9593e+03  1.4266e+11  
  1639  1.5229e+07  2.9594e+03  1.4291e+11  
  1640  1.5223e+07  2.9594e+03  1.4317e+11  
  1641  1.5217e+07  2.9594e+03  1.4342e+11  
  1642  1.5211e+07  2.9595e+03  1.4367e+11  
  1643  1.5205e+07  2.9595e+03  1.4392e+11  
  1644  1.5198e+07  2.9596e+03  1.4417e+11  
  1645  1.5192e+07  2.9596e+03  1.4442e+11  
  1646  1.5186e+07  2.9597e+03  1.4467e+11  
  1647  1.5180e+07  2.9597e+03  1.4492e+11  
  1648  1.5174e+07  2.9597e+03  1.4518e+11  
  1649  1.5168e+07  2.9598e+03  1.4543e+11  
  1650  1.5161e+07  2.9598e+03  1.4568e+11  
  1651  1.5155e+07  2.9599e+03  1.4593e+11  
  1652  1.5149e+07  2.9599e+03  1.4618e+11  
  1653  1.5143e+07  2.9599e+03  1.4643e+11  
  1654  1.5137e+07  2.9600e+03  1.4668e+11  
  1655  1.5130e+07  2.9600e+03  1.4693e+11  
  1656  1.5124e+07  2.9601e+03  1.4718e+11  
  1657  1.5118e+07  2.9601e+03  1.4743e+11  
  1658  1.5112e+07  2.9601e+03  1.4768e+11  
  1659  1.5106e+07  2.9602e+03  1.4793e+11  
  1660  1.5099e+07  2.9602e+03  1.4818e+11  
  1661  1.5093e+07  2.9603e+03  1.4843e+11  
  1662  1.5087e+07  2.9603e+03  1.4868e+11  
  1663  1.5081e+07  2.9603e+03  1.4893e+11  
  1664  1.5075e+07  2.9604e+03  1.4918e+11  
  1665  1.5068e+07  2.9604e+03  1.4943e+11  
  1666  1.5062e+07  2.9605e+03  1.4968e+11  
  1667  1.5056e+07  2.9605e+03  1.4993e+11  
  1668  1.5050e+07  2.9605e+03  1.5018e+11  
  1669  1.5044e+07  2.9606e+03  1.5043e+11  
  1670  1.5037e+07  2.9606e+03  1.5068e+11  
  1671  1.5031e+07  2.9606e+03  1.5093e+11  
  1672  1.5025e+07  2.9607e+03  1.5118e+11  
  1673  1.5019e+07  2.9607e+03  1.5142e+11  
  1674  1.5013e+07  2.9608e+03  1.5167e+11  
  1675  1.5006e+07  2.9608e+03  1.5192e+11  
  1676  1.5000e+07  2.9608e+03  1.5217e+11  
  1677  1.4994e+07  2.9609e+03  1.5242e+11  
  1678  1.4988e+07  2.9609e+03  1.5267e+11  
  1679  1.4982e+07  2.9609e+03  1.5292e+11  
  1680  1.4975e+07  2.9610e+03  1.5317e+11  
  1681  1.4969e+07  2.9610e+03  1.5342e+11  
  1682  1.4963e+07  2.9611e+03  1.5366e+11  
  1683  1.4957e+07  2.9611e+03  1.5391e+11  
  1684  1.4951e+07  2.9611e+03  1.5416e+11  
  1685  1.4944e+07  2.9612e+03  1.5441e+11  
  1686  1.4938e+07  2.9612e+03  1.5466e+11  
  1687  1.4932e+07  2.9612e+03  1.5490e+11  
  1688  1.4926e+07  2.9613e+03  1.5515e+11  
  1689  1.4920e+07  2.9613e+03  1.5540e+11  
  1690  1.4913e+07  2.9613e+03  1.5565e+11  
  1691  1.4907e+07  2.9614e+03  1.5590e+11  
  1692  1.4901e+07  2.9614e+03  1.5614e+11  
  1693  1.4895e+07  2.9615e+03  1.5639e+11  
  1694  1.4889e+07  2.9615e+03  1.5664e+11  
  1695  1.4882e+07  2.9615e+03  1.5689e+11  
  1696  1.4876e+07  2.9616e+03  1.5713e+11  
  1697  1.4870e+07  2.9616e+03  1.5738e+11  
  1698  1.4864e+07  2.9616e+03  1.5763e+11  
  1699  1.4858e+07  2.9617e+03  1.5788e+11  
  1700  1.4851e+07  2.9617e+03  1.5812e+11  
  1701  1.4845e+07  2.9617e+03  1.5837e+11  
  1702  1.4839e+07  2.9618e+03  1.5862e+11  
  1703  1.4833e+07  2.9618e+03  1.5886e+11  
  1704  1.4827e+07  2.9618e+03  1.5911e+11  
  1705  1.4820e+07  2.9619e+03  1.5936e+11  
  1706  1.4814e+07  2.9619e+03  1.5961e+11  
  1707  1.4808e+07  2.9619e+03  1.5985e+11  
  1708  1.4802e+07  2.9620e+03  1.6010e+11  
  1709  1.4796e+07  2.9620e+03  1.6035e+11  
  1710  1.4789e+07  2.9620e+03  1.6059e+11  
  1711  1.4783e+07  2.9621e+03  1.6084e+11  
  1712  1.4777e+07  2.9621e+03  1.6108e+11  
  1713  1.4771e+07  2.9621e+03  1.6133e+11  
  1714  1.4765e+07  2.9622e+03  1.6158e+11  
  1715  1.4758e+07  2.9622e+03  1.6182e+11  
  1716  1.4752e+07  2.9623e+03  1.6207e+11  
  1717  1.4746e+07  2.9623e+03  1.6232e+11  
  1718  1.4740e+07  2.9623e+03  1.6256e+11  
  1719  1.4734e+07  2.9624e+03  1.6281e+11  
  1720  1.4727e+07  2.9624e+03  1.6305e+11  
  1721  1.4721e+07  2.9624e+03  1.6330e+11  
  1722  1.4715e+07  2.9625e+03  1.6354e+11  
  1723  1.4709e+07  2.9625e+03  1.6379e+11  
  1724  1.4703e+07  2.9625e+03  1.6404e+11  
  1725  1.4696e+07  2.9626e+03  1.6428e+11  
  1726  1.4690e+07  2.9626e+03  1.6453e+11  
  1727  1.4684e+07  2.9626e+03  1.6477e+11  
  1728  1.4678e+07  2.9626e+03  1.6502e+11  
  1729  1.4672e+07  2.9627e+03  1.6526e+11  
  1730  1.4665e+07  2.9627e+03  1.6551e+11  
  1731  1.4659e+07  2.9627e+03  1.6575e+11  
  1732  1.4653e+07  2.9628e+03  1.6600e+11  
  1733  1.4647e+07  2.9628e+03  1.6624e+11  
  1734  1.4641e+07  2.9628e+03  1.6649e+11  
  1735  1.4634e+07  2.9629e+03  1.6673e+11  
  1736  1.4628e+07  2.9629e+03  1.6698e+11  
  1737  1.4622e+07  2.9629e+03  1.6722e+11  
  1738  1.4616e+07  2.9630e+03  1.6746e+11  
  1739  1.4610e+07  2.9630e+03  1.6771e+11  
  1740  1.4603e+07  2.9630e+03  1.6795e+11  
  1741  1.4597e+07  2.9631e+03  1.6820e+11  
  1742  1.4591e+07  2.9631e+03  1.6844e+11  
  1743  1.4585e+07  2.9631e+03  1.6869e+11  
  1744  1.4579e+07  2.9632e+03  1.6893e+11  
  1745  1.4572e+07  2.9632e+03  1.6917e+11  
  1746  1.4566e+07  2.9632e+03  1.6942e+11  
  1747  1.4560e+07  2.9633e+03  1.6966e+11  
  1748  1.4554e+07  2.9633e+03  1.6991e+11  
  1749  1.4548e+07  2.9633e+03  1.7015e+11  
  1750  1.4541e+07  2.9634e+03  1.7039e+11  
  1751  1.4535e+07  2.9634e+03  1.7064e+11  
  1752  1.4529e+07  2.9634e+03  1.7088e+11  
  1753  1.4523e+07  2.9634e+03  1.7112e+11  
  1754  1.4517e+07  2.9635e+03  1.7137e+11  
  1755  1.4510e+07  2.9635e+03  1.7161e+11  
  1756  1.4504e+07  2.9635e+03  1.7185e+11  
  1757  1.4498e+07  2.9636e+03  1.7210e+11  
  1758  1.4492e+07  2.9636e+03  1.7234e+11  
  1759  1.4486e+07  2.9636e+03  1.7258e+11  
  1760  1.4479e+07  2.9637e+03  1.7283e+11  
  1761  1.4473e+07  2.9637e+03  1.7307e+11  
  1762  1.4467e+07  2.9637e+03  1.7331e+11  
  1763  1.4461e+07  2.9638e+03  1.7355e+11  
  1764  1.4455e+07  2.9638e+03  1.7380e+11  
  1765  1.4448e+07  2.9638e+03  1.7404e+11  
  1766  1.4442e+07  2.9638e+03  1.7428e+11  
  1767  1.4436e+07  2.9639e+03  1.7452e+11  
  1768  1.4430e+07  2.9639e+03  1.7477e+11  
  1769  1.4424e+07  2.9639e+03  1.7501e+11  
  1770  1.4417e+07  2.9640e+03  1.7525e+11  
  1771  1.4411e+07  2.9640e+03  1.7549e+11  
  1772  1.4405e+07  2.9640e+03  1.7574e+11  
  1773  1.4399e+07  2.9641e+03  1.7598e+11  
  1774  1.4393e+07  2.9641e+03  1.7622e+11  
  1775  1.4387e+07  2.9641e+03  1.7646e+11  
  1776  1.4380e+07  2.9641e+03  1.7670e+11  
  1777  1.4374e+07  2.9642e+03  1.7694e+11  
  1778  1.4368e+07  2.9642e+03  1.7719e+11  
  1779  1.4362e+07  2.9642e+03  1.7743e+11  
  1780  1.4356e+07  2.9643e+03  1.7767e+11  
  1781  1.4349e+07  2.9643e+03  1.7791e+11  
  1782  1.4343e+07  2.9643e+03  1.7815e+11  
  1783  1.4337e+07  2.9644e+03  1.7839e+11  
  1784  1.4331e+07  2.9644e+03  1.7864e+11  
  1785  1.4325e+07  2.9644e+03  1.7888e+11  
  1786  1.4318e+07  2.9644e+03  1.7912e+11  
  1787  1.4312e+07  2.9645e+03  1.7936e+11  
  1788  1.4306e+07  2.9645e+03  1.7960e+11  
  1789  1.4300e+07  2.9645e+03  1.7984e+11  
  1790  1.4294e+07  2.9646e+03  1.8008e+11  
  1791  1.4287e+07  2.9646e+03  1.8032e+11  
  1792  1.4281e+07  2.9646e+03  1.8056e+11  
  1793  1.4275e+07  2.9646e+03  1.8080e+11  
  1794  1.4269e+07  2.9647e+03  1.8104e+11  
  1795  1.4263e+07  2.9647e+03  1.8128e+11  
  1796  1.4256e+07  2.9647e+03  1.8152e+11  
  1797  1.4250e+07  2.9648e+03  1.8177e+11  
  1798  1.4244e+07  2.9648e+03  1.8201e+11  
  1799  1.4238e+07  2.9648e+03  1.8225e+11  
  1800  1.4232e+07  2.9648e+03  1.8249e+11  
  1801  1.4225e+07  2.9649e+03  1.8273e+11  
  1802  1.4219e+07  2.9649e+03  1.8297e+11  
  1803  1.4213e+07  2.9649e+03  1.8321e+11  
  1804  1.4207e+07  2.9650e+03  1.8345e+11  
  1805  1.4201e+07  2.9650e+03  1.8369e+11  
  1806  1.4194e+07  2.9650e+03  1.8393e+11  
  1807  1.4188e+07  2.9650e+03  1.8416e+11  
  1808  1.4182e+07  2.9651e+03  1.8440e+11  
  1809  1.4176e+07  2.9651e+03  1.8464e+11  
  1810  1.4170e+07  2.9651e+03  1.8488e+11  
  1811  1.4163e+07  2.9652e+03  1.8512e+11  
  1812  1.4157e+07  2.9652e+03  1.8536e+11  
  1813  1.4151e+07  2.9652e+03  1.8560e+11  
  1814  1.4145e+07  2.9652e+03  1.8584e+11  
  1815  1.4139e+07  2.9653e+03  1.8608e+11  
  1816  1.4132e+07  2.9653e+03  1.8632e+11  
  1817  1.4126e+07  2.9653e+03  1.8656e+11  
  1818  1.4120e+07  2.9653e+03  1.8680e+11  
  1819  1.4114e+07  2.9654e+03  1.8704e+11  
  1820  1.4108e+07  2.9654e+03  1.8727e+11  
  1821  1.4101e+07  2.9654e+03  1.8751e+11  
  1822  1.4095e+07  2.9655e+03  1.8775e+11  
  1823  1.4089e+07  2.9655e+03  1.8799e+11  
  1824  1.4083e+07  2.9655e+03  1.8823e+11  
  1825  1.4077e+07  2.9655e+03  1.8847e+11  
  1826  1.4070e+07  2.9656e+03  1.8871e+11  
  1827  1.4064e+07  2.9656e+03  1.8894e+11  
  1828  1.4058e+07  2.9656e+03  1.8918e+11  
  1829  1.4052e+07  2.9656e+03  1.8942e+11  
  1830  1.4046e+07  2.9657e+03  1.8966e+11  
  1831  1.4039e+07  2.9657e+03  1.8990e+11  
  1832  1.4033e+07  2.9657e+03  1.9013e+11  
  1833  1.4027e+07  2.9658e+03  1.9037e+11  
  1834  1.4021e+07  2.9658e+03  1.9061e+11  
  1835  1.4015e+07  2.9658e+03  1.9085e+11  
  1836  1.4008e+07  2.9658e+03  1.9108e+11  
  1837  1.4002e+07  2.9659e+03  1.9132e+11  
  1838  1.3996e+07  2.9659e+03  1.9156e+11  
  1839  1.3990e+07  2.9659e+03  1.9180e+11  
  1840  1.3984e+07  2.9659e+03  1.9203e+11  
  1841  1.3977e+07  2.9660e+03  1.9227e+11  
  1842  1.3971e+07  2.9660e+03  1.9251e+11  
  1843  1.3965e+07  2.9660e+03  1.9275e+11  
  1844  1.3959e+07  2.9661e+03  1.9298e+11  
  1845  1.3953e+07  2.9661e+03  1.9322e+11  
  1846  1.3946e+07  2.9661e+03  1.9346e+11  
  1847  1.3940e+07  2.9661e+03  1.9369e+11  
  1848  1.3934e+07  2.9662e+03  1.9393e+11  
  1849  1.3928e+07  2.9662e+03  1.9417e+11  
  1850  1.3922e+07  2.9662e+03  1.9440e+11  
  1851  1.3915e+07  2.9662e+03  1.9464e+11  
  1852  1.3909e+07  2.9663e+03  1.9488e+11  
  1853  1.3903e+07  2.9663e+03  1.9511e+11  
  1854  1.3897e+07  2.9663e+03  1.9535e+11  
  1855  1.3891e+07  2.9663e+03  1.9559e+11  
  1856  1.3884e+07  2.9664e+03  1.9582e+11  
  1857  1.3878e+07  2.9664e+03  1.9606e+11  
  1858  1.3872e+07  2.9664e+03  1.9630e+11  
  1859  1.3866e+07  2.9664e+03  1.9653e+11  
  1860  1.3860e+07  2.9665e+03  1.9677e+11  
  1861  1.3853e+07  2.9665e+03  1.9700e+11  
  1862  1.3847e+07  2.9665e+03  1.9724e+11  
  1863  1.3841e+07  2.9666e+03  1.9748e+11  
  1864  1.3835e+07  2.9666e+03  1.9771e+11  
  1865  1.3829e+07  2.9666e+03  1.9795e+11  
  1866  1.3822e+07  2.9666e+03  1.9818e+11  
  1867  1.3816e+07  2.9667e+03  1.9842e+11  
  1868  1.3810e+07  2.9667e+03  1.9865e+11  
  1869  1.3804e+07  2.9667e+03  1.9889e+11  
  1870  1.3798e+07  2.9667e+03  1.9912e+11  
  1871  1.3791e+07  2.9668e+03  1.9936e+11  
  1872  1.3785e+07  2.9668e+03  1.9959e+11  
  1873  1.3779e+07  2.9668e+03  1.9983e+11  
  1874  1.3773e+07  2.9668e+03  2.0006e+11  
  1875  1.3767e+07  2.9669e+03  2.0030e+11  
  1876  1.3760e+07  2.9669e+03  2.0053e+11  
  1877  1.3754e+07  2.9669e+03  2.0077e+11  
  1878  1.3748e+07  2.9669e+03  2.0100e+11  
  1879  1.3742e+07  2.9670e+03  2.0124e+11  
  1880  1.3736e+07  2.9670e+03  2.0147e+11  
  1881  1.3729e+07  2.9670e+03  2.0171e+11  
  1882  1.3723e+07  2.9670e+03  2.0194e+11  
  1883  1.3717e+07  2.9671e+03  2.0218e+11  
  1884  1.3711e+07  2.9671e+03  2.0241e+11  
  1885  1.3705e+07  2.9671e+03  2.0265e+11  
  1886  1.3698e+07  2.9671e+03  2.0288e+11  
  1887  1.3692e+07  2.9672e+03  2.0311e+11  
  1888  1.3686e+07  2.9672e+03  2.0335e+11  
  1889  1.3680e+07  2.9672e+03  2.0358e+11  
  1890  1.3674e+07  2.9672e+03  2.0382e+11  
  1891  1.3667e+07  2.9673e+03  2.0405e+11  
  1892  1.3661e+07  2.9673e+03  2.0428e+11  
  1893  1.3655e+07  2.9673e+03  2.0452e+11  
  1894  1.3649e+07  2.9673e+03  2.0475e+11  
  1895  1.3643e+07  2.9674e+03  2.0499e+11  
  1896  1.3636e+07  2.9674e+03  2.0522e+11  
  1897  1.3630e+07  2.9674e+03  2.0545e+11  
  1898  1.3624e+07  2.9674e+03  2.0569e+11  
  1899  1.3618e+07  2.9675e+03  2.0592e+11  
  1900  1.3612e+07  2.9675e+03  2.0615e+11  
  1901  1.3606e+07  2.9675e+03  2.0639e+11  
  1902  1.3599e+07  2.9675e+03  2.0662e+11  
  1903  1.3593e+07  2.9676e+03  2.0685e+11  
  1904  1.3587e+07  2.9676e+03  2.0709e+11  
  1905  1.3581e+07  2.9676e+03  2.0732e+11  
  1906  1.3575e+07  2.9676e+03  2.0755e+11  
  1907  1.3568e+07  2.9677e+03  2.0778e+11  
  1908  1.3562e+07  2.9677e+03  2.0802e+11  
  1909  1.3556e+07  2.9677e+03  2.0825e+11  
  1910  1.3550e+07  2.9677e+03  2.0848e+11  
  1911  1.3544e+07  2.9678e+03  2.0871e+11  
  1912  1.3537e+07  2.9678e+03  2.0895e+11  
  1913  1.3531e+07  2.9678e+03  2.0918e+11  
  1914  1.3525e+07  2.9678e+03  2.0941e+11  
  1915  1.3519e+07  2.9679e+03  2.0964e+11  
  1916  1.3513e+07  2.9679e+03  2.0988e+11  
  1917  1.3506e+07  2.9679e+03  2.1011e+11  
  1918  1.3500e+07  2.9679e+03  2.1034e+11  
  1919  1.3494e+07  2.9680e+03  2.1057e+11  
  1920  1.3488e+07  2.9680e+03  2.1080e+11  
  1921  1.3482e+07  2.9680e+03  2.1104e+11  
  1922  1.3475e+07  2.9680e+03  2.1127e+11  
  1923  1.3469e+07  2.9681e+03  2.1150e+11  
  1924  1.3463e+07  2.9681e+03  2.1173e+11  
  1925  1.3457e+07  2.9681e+03  2.1196e+11  
  1926  1.3451e+07  2.9681e+03  2.1219e+11  
  1927  1.3444e+07  2.9682e+03  2.1243e+11  
  1928  1.3438e+07  2.9682e+03  2.1266e+11  
  1929  1.3432e+07  2.9682e+03  2.1289e+11  
  1930  1.3426e+07  2.9682e+03  2.1312e+11  
  1931  1.3420e+07  2.9683e+03  2.1335e+11  
  1932  1.3413e+07  2.9683e+03  2.1358e+11  
  1933  1.3407e+07  2.9683e+03  2.1381e+11  
  1934  1.3401e+07  2.9683e+03  2.1405e+11  
  1935  1.3395e+07  2.9684e+03  2.1428e+11  
  1936  1.3389e+07  2.9684e+03  2.1451e+11  
  1937  1.3382e+07  2.9684e+03  2.1474e+11  
  1938  1.3376e+07  2.9684e+03  2.1497e+11  
  1939  1.3370e+07  2.9685e+03  2.1520e+11  
  1940  1.3364e+07  2.9685e+03  2.1543e+11  
  1941  1.3358e+07  2.9685e+03  2.1566e+11  
  1942  1.3351e+07  2.9685e+03  2.1589e+11  
  1943  1.3345e+07  2.9686e+03  2.1612e+11  
  1944  1.3339e+07  2.9686e+03  2.1635e+11  
  1945  1.3333e+07  2.9686e+03  2.1658e+11  
  1946  1.3327e+07  2.9686e+03  2.1681e+11  
  1947  1.3320e+07  2.9687e+03  2.1704e+11  
  1948  1.3314e+07  2.9687e+03  2.1727e+11  
  1949  1.3308e+07  2.9687e+03  2.1750e+11  
  1950  1.3302e+07  2.9687e+03  2.1773e+11  
  1951  1.3296e+07  2.9688e+03  2.1796e+11  
  1952  1.3289e+07  2.9688e+03  2.1819e+11  
  1953  1.3283e+07  2.9688e+03  2.1842e+11  
  1954  1.3277e+07  2.9688e+03  2.1865e+11  
  1955  1.3271e+07  2.9688e+03  2.1888e+11  
  1956  1.3265e+07  2.9689e+03  2.1911e+11  
  1957  1.3258e+07  2.9689e+03  2.1934e+11  
  1958  1.3252e+07  2.9689e+03  2.1957e+11  
  1959  1.3246e+07  2.9689e+03  2.1980e+11  
  1960  1.3240e+07  2.9690e+03  2.2003e+11  
  1961  1.3234e+07  2.9690e+03  2.2026e+11  
  1962  1.3227e+07  2.9690e+03  2.2049e+11  
  1963  1.3221e+07  2.9690e+03  2.2072e+11  
  1964  1.3215e+07  2.9691e+03  2.2095e+11  
  1965  1.3209e+07  2.9691e+03  2.2117e+11  
  1966  1.3203e+07  2.9691e+03  2.2140e+11  
  1967  1.3196e+07  2.9691e+03  2.2163e+11  
  1968  1.3190e+07  2.9692e+03  2.2186e+11  
  1969  1.3184e+07  2.9692e+03  2.2209e+11  
