# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681327149505273e+25 kg
# Mean radius       s0 = 2.538871e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225849
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000570.928990
# J2  =  3509.293304
# J4  =   -35.742893
# J6  =     0.631522
# J8  =    -0.016567
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
   403  2.2891e+07  1.6414e+02  3.8222e+09  
   404  2.2885e+07  1.6416e+02  3.8330e+09  
   405  2.2878e+07  1.6419e+02  3.8437e+09  
   406  2.2872e+07  1.6421e+02  3.8544e+09  
   407  2.2866e+07  1.6423e+02  3.8652e+09  
   408  2.2860e+07  1.6426e+02  3.8759e+09  
   409  2.2854e+07  1.6428e+02  3.8867e+09  
   410  2.2847e+07  1.6430e+02  3.8974e+09  
   411  2.2841e+07  1.6433e+02  3.9082e+09  
   412  2.2835e+07  1.6435e+02  3.9190e+09  
   413  2.2829e+07  1.6437e+02  3.9298e+09  
   414  2.2823e+07  1.6440e+02  3.9405e+09  
   415  2.2816e+07  1.6442e+02  3.9513e+09  
   416  2.2810e+07  1.6444e+02  3.9621e+09  
   417  2.2804e+07  1.6447e+02  3.9730e+09  
   418  2.2798e+07  1.6449e+02  3.9838e+09  
   419  2.2792e+07  1.6452e+02  3.9946e+09  
   420  2.2785e+07  1.6454e+02  4.0054e+09  
   421  2.2779e+07  1.6456e+02  4.0163e+09  
   422  2.2773e+07  1.6459e+02  4.0271e+09  
   423  2.2767e+07  1.6461e+02  4.0380e+09  
   424  2.2761e+07  1.6464e+02  4.0488e+09  
   425  2.2754e+07  1.6466e+02  4.0597e+09  
   426  2.2748e+07  1.6468e+02  4.0705e+09  
   427  2.2742e+07  1.6471e+02  4.0814e+09  
   428  2.2736e+07  1.6473e+02  4.0923e+09  
   429  2.2730e+07  1.6476e+02  4.1032e+09  
   430  2.2723e+07  1.6478e+02  4.1141e+09  
   431  2.2717e+07  1.6481e+02  4.1250e+09  
   432  2.2711e+07  1.6483e+02  4.1359e+09  
   433  2.2705e+07  1.6486e+02  4.1468e+09  
   434  2.2699e+07  1.6488e+02  4.1577e+09  
   435  2.2692e+07  1.6491e+02  4.1687e+09  
   436  2.2686e+07  1.6493e+02  4.1796e+09  
   437  2.2680e+07  1.6496e+02  4.1906e+09  
   438  2.2674e+07  1.6498e+02  4.2015e+09  
   439  2.2668e+07  1.6501e+02  4.2125e+09  
   440  2.2661e+07  1.6503e+02  4.2234e+09  
   441  2.2655e+07  1.6506e+02  4.2344e+09  
   442  2.2649e+07  1.6508e+02  4.2454e+09  
   443  2.2643e+07  1.6511e+02  4.2564e+09  
   444  2.2637e+07  1.6513e+02  4.2674e+09  
   445  2.2630e+07  1.6516e+02  4.2784e+09  
   446  2.2624e+07  1.6518e+02  4.2894e+09  
   447  2.2618e+07  1.6521e+02  4.3004e+09  
   448  2.2612e+07  1.6523e+02  4.3114e+09  
   449  2.2606e+07  1.6526e+02  4.3224e+09  
   450  2.2599e+07  1.6529e+02  4.3335e+09  
   451  2.2593e+07  1.6531e+02  4.3445e+09  
   452  2.2587e+07  1.6534e+02  4.3556e+09  
   453  2.2581e+07  1.6536e+02  4.3666e+09  
   454  2.2575e+07  1.6539e+02  4.3777e+09  
   455  2.2568e+07  1.6542e+02  4.3888e+09  
   456  2.2562e+07  1.6544e+02  4.3998e+09  
   457  2.2556e+07  1.6547e+02  4.4109e+09  
   458  2.2550e+07  1.6550e+02  4.4220e+09  
   459  2.2544e+07  1.6552e+02  4.4331e+09  
   460  2.2537e+07  1.6555e+02  4.4442e+09  
   461  2.2531e+07  1.6557e+02  4.4553e+09  
   462  2.2525e+07  1.6560e+02  4.4665e+09  
   463  2.2519e+07  1.6563e+02  4.4776e+09  
   464  2.2513e+07  1.6565e+02  4.4887e+09  
   465  2.2506e+07  1.6568e+02  4.4999e+09  
   466  2.2500e+07  1.6571e+02  4.5110e+09  
   467  2.2494e+07  1.6574e+02  4.5222e+09  
   468  2.2488e+07  1.6576e+02  4.5333e+09  
   469  2.2482e+07  1.6579e+02  4.5445e+09  
   470  2.2475e+07  1.6582e+02  4.5557e+09  
   471  2.2469e+07  1.6584e+02  4.5669e+09  
   472  2.2463e+07  1.6587e+02  4.5781e+09  
   473  2.2457e+07  1.6590e+02  4.5893e+09  
   474  2.2451e+07  1.6593e+02  4.6005e+09  
   475  2.2444e+07  1.6595e+02  4.6117e+09  
   476  2.2438e+07  1.6598e+02  4.6229e+09  
   477  2.2432e+07  1.6601e+02  4.6341e+09  
   478  2.2426e+07  1.6604e+02  4.6454e+09  
   479  2.2420e+07  1.6607e+02  4.6566e+09  
   480  2.2413e+07  1.6609e+02  4.6679e+09  
   481  2.2407e+07  1.6612e+02  4.6791e+09  
   482  2.2401e+07  1.6615e+02  4.6904e+09  
   483  2.2395e+07  1.6618e+02  4.7017e+09  
   484  2.2389e+07  1.6621e+02  4.7130e+09  
   485  2.2382e+07  1.6623e+02  4.7242e+09  
   486  2.2376e+07  1.6626e+02  4.7355e+09  
   487  2.2370e+07  1.6629e+02  4.7468e+09  
   488  2.2364e+07  1.6632e+02  4.7582e+09  
   489  2.2358e+07  1.6635e+02  4.7695e+09  
   490  2.2351e+07  1.6638e+02  4.7808e+09  
   491  2.2345e+07  1.6641e+02  4.7921e+09  
   492  2.2339e+07  1.6643e+02  4.8035e+09  
   493  2.2333e+07  1.6646e+02  4.8148e+09  
   494  2.2327e+07  1.6649e+02  4.8262e+09  
   495  2.2320e+07  1.6652e+02  4.8375e+09  
   496  2.2314e+07  1.6655e+02  4.8489e+09  
   497  2.2308e+07  1.6658e+02  4.8603e+09  
   498  2.2302e+07  1.6661e+02  4.8717e+09  
   499  2.2296e+07  1.6664e+02  4.8831e+09  
   500  2.2289e+07  1.6667e+02  4.8945e+09  
   501  2.2283e+07  1.6670e+02  4.9059e+09  
   502  2.2277e+07  1.6673e+02  4.9173e+09  
   503  2.2271e+07  1.6676e+02  4.9287e+09  
   504  2.2265e+07  1.6679e+02  4.9401e+09  
   505  2.2259e+07  1.6682e+02  4.9516e+09  
   506  2.2252e+07  1.6685e+02  4.9630e+09  
   507  2.2246e+07  1.6688e+02  4.9745e+09  
   508  2.2240e+07  1.6691e+02  4.9860e+09  
   509  2.2234e+07  1.6694e+02  4.9974e+09  
   510  2.2228e+07  1.6697e+02  5.0089e+09  
   511  2.2221e+07  1.6700e+02  5.0204e+09  
   512  2.2215e+07  1.6703e+02  5.0319e+09  
   513  2.2209e+07  1.6706e+02  5.0434e+09  
   514  2.2203e+07  1.6709e+02  5.0549e+09  
   515  2.2197e+07  1.6712e+02  5.0664e+09  
   516  2.2190e+07  1.6715e+02  5.0779e+09  
   517  2.2184e+07  1.6718e+02  5.0895e+09  
   518  2.2178e+07  1.6721e+02  5.1010e+09  
   519  2.2172e+07  1.6725e+02  5.1125e+09  
   520  2.2166e+07  1.6728e+02  5.1241e+09  
   521  2.2159e+07  1.6731e+02  5.1357e+09  
   522  2.2153e+07  1.6734e+02  5.1472e+09  
   523  2.2147e+07  1.6737e+02  5.1588e+09  
   524  2.2141e+07  1.6740e+02  5.1704e+09  
   525  2.2135e+07  1.6744e+02  5.1820e+09  
   526  2.2128e+07  1.6747e+02  5.1936e+09  
   527  2.2122e+07  1.6750e+02  5.2052e+09  
   528  2.2116e+07  1.6753e+02  5.2168e+09  
   529  2.2110e+07  1.6756e+02  5.2285e+09  
   530  2.2104e+07  1.6760e+02  5.2401e+09  
   531  2.2097e+07  1.6763e+02  5.2517e+09  
   532  2.2091e+07  1.6766e+02  5.2634e+09  
   533  2.2085e+07  1.6769e+02  5.2750e+09  
   534  2.2079e+07  1.6773e+02  5.2867e+09  
   535  2.2073e+07  1.6776e+02  5.2984e+09  
   536  2.2066e+07  1.6779e+02  5.3101e+09  
   537  2.2060e+07  1.6782e+02  5.3218e+09  
   538  2.2054e+07  1.6786e+02  5.3335e+09  
   539  2.2048e+07  1.6789e+02  5.3452e+09  
   540  2.2042e+07  1.6792e+02  5.3569e+09  
   541  2.2035e+07  1.6796e+02  5.3686e+09  
   542  2.2029e+07  1.6799e+02  5.3803e+09  
   543  2.2023e+07  1.6802e+02  5.3921e+09  
   544  2.2017e+07  1.6806e+02  5.4038e+09  
   545  2.2011e+07  1.6809e+02  5.4156e+09  
   546  2.2004e+07  1.6812e+02  5.4274e+09  
   547  2.1998e+07  1.6816e+02  5.4391e+09  
   548  2.1992e+07  1.6819e+02  5.4509e+09  
   549  2.1986e+07  1.6823e+02  5.4627e+09  
   550  2.1980e+07  1.6826e+02  5.4745e+09  
   551  2.1973e+07  1.6830e+02  5.4863e+09  
   552  2.1967e+07  1.6833e+02  5.4981e+09  
   553  2.1961e+07  1.6836e+02  5.5099e+09  
   554  2.1955e+07  1.6840e+02  5.5218e+09  
   555  2.1949e+07  1.6843e+02  5.5336e+09  
   556  2.1942e+07  1.6847e+02  5.5455e+09  
   557  2.1936e+07  1.6850e+02  5.5573e+09  
   558  2.1930e+07  1.6854e+02  5.5692e+09  
   559  2.1924e+07  1.6857e+02  5.5810e+09  
   560  2.1918e+07  1.6861e+02  5.5929e+09  
   561  2.1911e+07  1.6864e+02  5.6048e+09  
   562  2.1905e+07  1.6868e+02  5.6167e+09  
   563  2.1899e+07  1.6872e+02  5.6286e+09  
   564  2.1893e+07  1.6875e+02  5.6405e+09  
   565  2.1887e+07  1.6879e+02  5.6525e+09  
   566  2.1880e+07  1.6882e+02  5.6644e+09  
   567  2.1874e+07  1.6886e+02  5.6763e+09  
   568  2.1868e+07  1.6890e+02  5.6883e+09  
   569  2.1862e+07  1.6893e+02  5.7002e+09  
   570  2.1856e+07  1.6897e+02  5.7122e+09  
   571  2.1849e+07  1.6901e+02  5.7242e+09  
   572  2.1843e+07  1.6904e+02  5.7362e+09  
   573  2.1837e+07  1.6908e+02  5.7482e+09  
   574  2.1831e+07  1.6912e+02  5.7602e+09  
   575  2.1825e+07  1.6915e+02  5.7722e+09  
   576  2.1818e+07  1.6919e+02  5.7842e+09  
   577  2.1812e+07  1.6923e+02  5.7962e+09  
   578  2.1806e+07  1.6927e+02  5.8082e+09  
   579  2.1800e+07  1.6930e+02  5.8203e+09  
   580  2.1794e+07  1.6934e+02  5.8323e+09  
   581  2.1787e+07  1.6938e+02  5.8444e+09  
   582  2.1781e+07  1.6942e+02  5.8565e+09  
   583  2.1775e+07  1.6945e+02  5.8686e+09  
   584  2.1769e+07  1.6949e+02  5.8806e+09  
   585  2.1763e+07  1.6953e+02  5.8927e+09  
   586  2.1756e+07  1.6957e+02  5.9048e+09  
   587  2.1750e+07  1.6961e+02  5.9170e+09  
   588  2.1744e+07  1.6965e+02  5.9291e+09  
   589  2.1738e+07  1.6969e+02  5.9412e+09  
   590  2.1732e+07  1.6972e+02  5.9534e+09  
   591  2.1725e+07  1.6976e+02  5.9655e+09  
   592  2.1719e+07  1.6980e+02  5.9777e+09  
   593  2.1713e+07  1.6984e+02  5.9898e+09  
   594  2.1707e+07  1.6988e+02  6.0020e+09  
   595  2.1701e+07  1.6992e+02  6.0142e+09  
   596  2.1694e+07  1.6996e+02  6.0264e+09  
   597  2.1688e+07  1.7000e+02  6.0386e+09  
   598  2.1682e+07  1.7004e+02  6.0508e+09  
   599  2.1676e+07  1.7008e+02  6.0630e+09  
   600  2.1670e+07  1.7012e+02  6.0753e+09  
   601  2.1663e+07  1.7016e+02  6.0875e+09  
   602  2.1657e+07  1.7020e+02  6.0997e+09  
   603  2.1651e+07  1.7024e+02  6.1120e+09  
   604  2.1645e+07  1.7029e+02  6.1243e+09  
   605  2.1639e+07  1.7033e+02  6.1366e+09  
   606  2.1632e+07  1.7037e+02  6.1488e+09  
   607  2.1626e+07  1.7041e+02  6.1611e+09  
   608  2.1620e+07  1.7045e+02  6.1734e+09  
   609  2.1614e+07  1.7049e+02  6.1858e+09  
   610  2.1608e+07  1.7053e+02  6.1981e+09  
   611  2.1601e+07  1.7058e+02  6.2104e+09  
   612  2.1595e+07  1.7062e+02  6.2228e+09  
   613  2.1589e+07  1.7066e+02  6.2351e+09  
   614  2.1583e+07  1.7070e+02  6.2475e+09  
   615  2.1577e+07  1.7075e+02  6.2598e+09  
   616  2.1570e+07  1.7079e+02  6.2722e+09  
   617  2.1564e+07  1.7083e+02  6.2846e+09  
   618  2.1558e+07  1.7087e+02  6.2970e+09  
   619  2.1552e+07  1.7092e+02  6.3094e+09  
   620  2.1546e+07  1.7096e+02  6.3218e+09  
   621  2.1539e+07  1.7100e+02  6.3343e+09  
   622  2.1533e+07  1.7105e+02  6.3467e+09  
   623  2.1527e+07  1.7109e+02  6.3591e+09  
   624  2.1521e+07  1.7114e+02  6.3716e+09  
   625  2.1515e+07  1.7118e+02  6.3841e+09  
   626  2.1508e+07  1.7122e+02  6.3965e+09  
   627  2.1502e+07  1.7127e+02  6.4090e+09  
   628  2.1496e+07  1.7131e+02  6.4215e+09  
   629  2.1490e+07  1.7136e+02  6.4340e+09  
   630  2.1484e+07  1.7140e+02  6.4465e+09  
   631  2.1478e+07  1.7145e+02  6.4590e+09  
   632  2.1471e+07  1.7149e+02  6.4716e+09  
   633  2.1465e+07  1.7154e+02  6.4841e+09  
   634  2.1459e+07  1.7159e+02  6.4967e+09  
   635  2.1453e+07  1.7163e+02  6.5092e+09  
   636  2.1447e+07  1.7168e+02  6.5218e+09  
   637  2.1440e+07  1.7172e+02  6.5344e+09  
   638  2.1434e+07  1.7177e+02  6.5470e+09  
   639  2.1428e+07  1.7182e+02  6.5596e+09  
   640  2.1422e+07  1.7186e+02  6.5722e+09  
   641  2.1416e+07  1.7191e+02  6.5848e+09  
   642  2.1409e+07  1.7196e+02  6.5974e+09  
   643  2.1403e+07  1.7200e+02  6.6101e+09  
   644  2.1397e+07  1.7205e+02  6.6227e+09  
   645  2.1391e+07  1.7210e+02  6.6354e+09  
   646  2.1385e+07  1.7215e+02  6.6481e+09  
   647  2.1378e+07  1.7219e+02  6.6607e+09  
   648  2.1372e+07  1.7224e+02  6.6734e+09  
   649  2.1366e+07  1.7229e+02  6.6861e+09  
   650  2.1360e+07  1.7234e+02  6.6989e+09  
   651  2.1354e+07  1.7239e+02  6.7116e+09  
   652  2.1347e+07  1.7244e+02  6.7243e+09  
   653  2.1341e+07  1.7249e+02  6.7370e+09  
   654  2.1335e+07  1.7254e+02  6.7498e+09  
   655  2.1329e+07  1.7259e+02  6.7626e+09  
   656  2.1323e+07  1.7264e+02  6.7753e+09  
   657  2.1316e+07  1.7269e+02  6.7881e+09  
   658  2.1310e+07  1.7274e+02  6.8009e+09  
   659  2.1304e+07  1.7279e+02  6.8137e+09  
   660  2.1298e+07  1.7284e+02  6.8265e+09  
   661  2.1292e+07  1.7289e+02  6.8394e+09  
   662  2.1285e+07  1.7294e+02  6.8522e+09  
   663  2.1279e+07  1.7299e+02  6.8650e+09  
   664  2.1273e+07  1.7304e+02  6.8779e+09  
   665  2.1267e+07  1.7309e+02  6.8908e+09  
   666  2.1261e+07  1.7314e+02  6.9036e+09  
   667  2.1254e+07  1.7320e+02  6.9165e+09  
   668  2.1248e+07  1.7325e+02  6.9294e+09  
   669  2.1242e+07  1.7330e+02  6.9423e+09  
   670  2.1236e+07  1.7335e+02  6.9552e+09  
   671  2.1230e+07  1.7341e+02  6.9682e+09  
   672  2.1223e+07  1.7346e+02  6.9811e+09  
   673  2.1217e+07  1.7351e+02  6.9941e+09  
   674  2.1211e+07  1.7357e+02  7.0070e+09  
   675  2.1205e+07  1.7362e+02  7.0200e+09  
   676  2.1199e+07  1.7367e+02  7.0330e+09  
   677  2.1192e+07  1.7373e+02  7.0460e+09  
   678  2.1186e+07  1.7378e+02  7.0590e+09  
   679  2.1180e+07  1.7384e+02  7.0720e+09  
   680  2.1174e+07  1.7389e+02  7.0850e+09  
   681  2.1168e+07  1.7395e+02  7.0981e+09  
   682  2.1161e+07  1.7400e+02  7.1111e+09  
   683  2.1155e+07  1.7406e+02  7.1242e+09  
   684  2.1149e+07  1.7411e+02  7.1372e+09  
   685  2.1143e+07  1.7417e+02  7.1503e+09  
   686  2.1137e+07  1.7423e+02  7.1634e+09  
   687  2.1130e+07  1.7428e+02  7.1765e+09  
   688  2.1124e+07  1.7434e+02  7.1896e+09  
   689  2.1118e+07  1.7440e+02  7.2028e+09  
   690  2.1112e+07  1.7445e+02  7.2159e+09  
   691  2.1106e+07  1.7451e+02  7.2290e+09  
   692  2.1099e+07  1.7457e+02  7.2422e+09  
   693  2.1093e+07  1.7463e+02  7.2554e+09  
   694  2.1087e+07  1.7469e+02  7.2686e+09  
   695  2.1081e+07  1.7474e+02  7.2817e+09  
   696  2.1075e+07  1.7480e+02  7.2950e+09  
   697  2.1068e+07  1.7486e+02  7.3082e+09  
   698  2.1062e+07  1.7492e+02  7.3214e+09  
   699  2.1056e+07  1.7498e+02  7.3346e+09  
   700  2.1050e+07  1.7504e+02  7.3479e+09  
   701  2.1044e+07  1.7510e+02  7.3612e+09  
   702  2.1037e+07  1.7516e+02  7.3744e+09  
   703  2.1031e+07  1.7522e+02  7.3877e+09  
   704  2.1025e+07  1.7528e+02  7.4010e+09  
   705  2.1019e+07  1.7534e+02  7.4143e+09  
   706  2.1013e+07  1.7541e+02  7.4276e+09  
   707  2.1006e+07  1.7547e+02  7.4410e+09  
   708  2.1000e+07  1.7553e+02  7.4543e+09  
   709  2.0994e+07  1.7559e+02  7.4677e+09  
   710  2.0988e+07  1.7565e+02  7.4810e+09  
   711  2.0982e+07  1.7572e+02  7.4944e+09  
   712  2.0975e+07  1.7578e+02  7.5078e+09  
   713  2.0969e+07  1.7584e+02  7.5212e+09  
   714  2.0963e+07  1.7591e+02  7.5346e+09  
   715  2.0957e+07  1.7597e+02  7.5480e+09  
   716  2.0951e+07  1.7604e+02  7.5615e+09  
   717  2.0944e+07  1.7610e+02  7.5749e+09  
   718  2.0938e+07  1.7617e+02  7.5884e+09  
   719  2.0932e+07  1.7623e+02  7.6019e+09  
   720  2.0926e+07  1.7630e+02  7.6154e+09  
   721  2.0920e+07  1.7636e+02  7.6289e+09  
   722  2.0913e+07  1.7643e+02  7.6424e+09  
   723  2.0907e+07  1.7650e+02  7.6559e+09  
   724  2.0901e+07  1.7656e+02  7.6694e+09  
   725  2.0895e+07  1.7663e+02  7.6830e+09  
   726  2.0889e+07  1.7670e+02  7.6965e+09  
   727  2.0882e+07  1.7677e+02  7.7101e+09  
   728  2.0876e+07  1.7683e+02  7.7237e+09  
   729  2.0870e+07  1.7690e+02  7.7373e+09  
   730  2.0864e+07  1.7697e+02  7.7509e+09  
   731  2.0858e+07  1.7704e+02  7.7645e+09  
   732  2.0851e+07  1.7711e+02  7.7782e+09  
   733  2.0845e+07  1.7718e+02  7.7918e+09  
   734  2.0839e+07  1.7725e+02  7.8055e+09  
   735  2.0833e+07  1.7732e+02  7.8191e+09  
   736  2.0827e+07  1.7739e+02  7.8328e+09  
   737  2.0820e+07  1.7746e+02  7.8465e+09  
   738  2.0814e+07  1.7753e+02  7.8602e+09  
   739  2.0808e+07  1.7761e+02  7.8740e+09  
   740  2.0802e+07  1.7768e+02  7.8877e+09  
   741  2.0796e+07  1.7775e+02  7.9014e+09  
   742  2.0789e+07  1.7782e+02  7.9152e+09  
   743  2.0783e+07  1.7790e+02  7.9290e+09  
   744  2.0777e+07  1.7797e+02  7.9428e+09  
   745  2.0771e+07  1.7805e+02  7.9566e+09  
   746  2.0765e+07  1.7812e+02  7.9704e+09  
   747  2.0758e+07  1.7820e+02  7.9842e+09  
   748  2.0752e+07  1.7827e+02  7.9981e+09  
   749  2.0746e+07  1.7835e+02  8.0119e+09  
   750  2.0740e+07  1.7842e+02  8.0258e+09  
   751  2.0734e+07  1.7850e+02  8.0397e+09  
   752  2.0727e+07  1.7858e+02  8.0536e+09  
   753  2.0721e+07  1.7865e+02  8.0675e+09  
   754  2.0715e+07  1.7873e+02  8.0814e+09  
   755  2.0709e+07  1.7881e+02  8.0953e+09  
   756  2.0703e+07  1.7889e+02  8.1093e+09  
   757  2.0697e+07  1.7897e+02  8.1232e+09  
   758  2.0690e+07  1.7905e+02  8.1372e+09  
   759  2.0684e+07  1.7913e+02  8.1512e+09  
   760  2.0678e+07  1.7921e+02  8.1652e+09  
   761  2.0672e+07  1.7929e+02  8.1792e+09  
   762  2.0666e+07  1.7937e+02  8.1933e+09  
   763  2.0659e+07  1.7945e+02  8.2073e+09  
   764  2.0653e+07  1.7953e+02  8.2214e+09  
   765  2.0647e+07  1.7962e+02  8.2354e+09  
   766  2.0641e+07  1.7970e+02  8.2495e+09  
   767  2.0635e+07  1.7978e+02  8.2636e+09  
   768  2.0628e+07  1.7987e+02  8.2777e+09  
   769  2.0622e+07  1.7995e+02  8.2919e+09  
   770  2.0616e+07  1.8003e+02  8.3060e+09  
   771  2.0610e+07  1.8012e+02  8.3202e+09  
   772  2.0604e+07  1.8021e+02  8.3343e+09  
   773  2.0597e+07  1.8029e+02  8.3485e+09  
   774  2.0591e+07  1.8038e+02  8.3627e+09  
   775  2.0585e+07  1.8047e+02  8.3770e+09  
   776  2.0579e+07  1.8055e+02  8.3912e+09  
   777  2.0573e+07  1.8064e+02  8.4054e+09  
   778  2.0566e+07  1.8073e+02  8.4197e+09  
   779  2.0560e+07  1.8082e+02  8.4340e+09  
   780  2.0554e+07  1.8091e+02  8.4482e+09  
   781  2.0548e+07  1.8100e+02  8.4626e+09  
   782  2.0542e+07  1.8109e+02  8.4769e+09  
   783  2.0535e+07  1.8118e+02  8.4912e+09  
   784  2.0529e+07  1.8127e+02  8.5056e+09  
   785  2.0523e+07  1.8136e+02  8.5199e+09  
   786  2.0517e+07  1.8146e+02  8.5343e+09  
   787  2.0511e+07  1.8155e+02  8.5487e+09  
   788  2.0504e+07  1.8164e+02  8.5631e+09  
   789  2.0498e+07  1.8174e+02  8.5775e+09  
   790  2.0492e+07  1.8183e+02  8.5920e+09  
   791  2.0486e+07  1.8193e+02  8.6064e+09  
   792  2.0480e+07  1.8203e+02  8.6209e+09  
   793  2.0473e+07  1.8212e+02  8.6354e+09  
   794  2.0467e+07  1.8222e+02  8.6499e+09  
   795  2.0461e+07  1.8232e+02  8.6644e+09  
   796  2.0455e+07  1.8242e+02  8.6789e+09  
   797  2.0449e+07  1.8251e+02  8.6935e+09  
   798  2.0442e+07  1.8261e+02  8.7080e+09  
   799  2.0436e+07  1.8271e+02  8.7226e+09  
   800  2.0430e+07  1.8282e+02  8.7372e+09  
   801  2.0424e+07  1.8292e+02  8.7518e+09  
   802  2.0418e+07  1.8302e+02  8.7665e+09  
   803  2.0411e+07  1.8312e+02  8.7811e+09  
   804  2.0405e+07  1.8323e+02  8.7958e+09  
   805  2.0399e+07  1.8333e+02  8.8104e+09  
   806  2.0393e+07  1.8343e+02  8.8251e+09  
   807  2.0387e+07  1.8354e+02  8.8398e+09  
   808  2.0380e+07  1.8365e+02  8.8546e+09  
   809  2.0374e+07  1.8375e+02  8.8693e+09  
   810  2.0368e+07  1.8386e+02  8.8841e+09  
   811  2.0362e+07  1.8397e+02  8.8989e+09  
   812  2.0356e+07  1.8408e+02  8.9136e+09  
   813  2.0349e+07  1.8419e+02  8.9285e+09  
   814  2.0343e+07  1.8430e+02  8.9433e+09  
   815  2.0337e+07  1.8441e+02  8.9581e+09  
   816  2.0331e+07  1.8452e+02  8.9730e+09  
   817  2.0325e+07  1.8463e+02  8.9879e+09  
   818  2.0318e+07  1.8474e+02  9.0028e+09  
   819  2.0312e+07  1.8486e+02  9.0177e+09  
   820  2.0306e+07  1.8497e+02  9.0326e+09  
   821  2.0300e+07  1.8509e+02  9.0476e+09  
   822  2.0294e+07  1.8520e+02  9.0625e+09  
   823  2.0287e+07  1.8532e+02  9.0775e+09  
   824  2.0281e+07  1.8544e+02  9.0925e+09  
   825  2.0275e+07  1.8556e+02  9.1075e+09  
   826  2.0269e+07  1.8568e+02  9.1226e+09  
   827  2.0263e+07  1.8580e+02  9.1376e+09  
   828  2.0256e+07  1.8592e+02  9.1527e+09  
   829  2.0250e+07  1.8604e+02  9.1678e+09  
   830  2.0244e+07  1.8616e+02  9.1829e+09  
   831  2.0238e+07  1.8628e+02  9.1980e+09  
   832  2.0232e+07  1.8641e+02  9.2131e+09  
   833  2.0225e+07  1.8653e+02  9.2283e+09  
   834  2.0219e+07  1.8666e+02  9.2435e+09  
   835  2.0213e+07  1.8679e+02  9.2587e+09  
   836  2.0207e+07  1.8691e+02  9.2739e+09  
   837  2.0201e+07  1.8704e+02  9.2892e+09  
   838  2.0194e+07  1.8717e+02  9.3044e+09  
   839  2.0188e+07  1.8730e+02  9.3197e+09  
   840  2.0182e+07  1.8743e+02  9.3350e+09  
   841  2.0176e+07  1.8756e+02  9.3503e+09  
   842  2.0170e+07  1.8770e+02  9.3656e+09  
   843  2.0163e+07  1.8783e+02  9.3810e+09  
   844  2.0157e+07  1.8797e+02  9.3964e+09  
   845  2.0151e+07  1.8810e+02  9.4117e+09  
   846  2.0145e+07  1.8824e+02  9.4272e+09  
   847  2.0139e+07  1.8838e+02  9.4426e+09  
   848  2.0132e+07  1.8852e+02  9.4580e+09  
   849  2.0126e+07  1.8866e+02  9.4735e+09  
   850  2.0120e+07  1.8880e+02  9.4890e+09  
   851  2.0114e+07  1.8894e+02  9.5045e+09  
   852  2.0108e+07  1.8908e+02  9.5200e+09  
   853  2.0101e+07  1.8923e+02  9.5356e+09  
   854  2.0095e+07  1.8937e+02  9.5512e+09  
   855  2.0089e+07  1.8952e+02  9.5668e+09  
   856  2.0083e+07  1.8967e+02  9.5824e+09  
   857  2.0077e+07  1.8982e+02  9.5980e+09  
   858  2.0070e+07  1.8997e+02  9.6137e+09  
   859  2.0064e+07  1.9012e+02  9.6293e+09  
   860  2.0058e+07  1.9027e+02  9.6450e+09  
   861  2.0052e+07  1.9042e+02  9.6608e+09  
   862  2.0046e+07  1.9058e+02  9.6765e+09  
   863  2.0039e+07  1.9074e+02  9.6923e+09  
   864  2.0033e+07  1.9089e+02  9.7080e+09  
   865  2.0027e+07  1.9105e+02  9.7238e+09  
   866  2.0021e+07  1.9121e+02  9.7397e+09  
   867  2.0015e+07  1.9137e+02  9.7555e+09  
   868  2.0008e+07  1.9153e+02  9.7714e+09  
   869  2.0002e+07  1.9170e+02  9.7873e+09  
   870  1.9996e+07  1.9186e+02  9.8032e+09  
   871  1.9990e+07  1.9203e+02  9.8191e+09  
   872  1.9984e+07  1.9220e+02  9.8351e+09  
   873  1.9977e+07  1.9236e+02  9.8511e+09  
   874  1.9971e+07  1.9253e+02  9.8671e+09  
   875  1.9965e+07  1.9271e+02  9.8831e+09  
   876  1.9959e+07  1.9288e+02  9.8992e+09  
   877  1.9953e+07  1.9305e+02  9.9153e+09  
   878  1.9946e+07  1.9323e+02  9.9314e+09  
   879  1.9940e+07  1.9341e+02  9.9475e+09  
   880  1.9934e+07  1.9359e+02  9.9636e+09  
   881  1.9928e+07  1.9377e+02  9.9798e+09  
   882  1.9922e+07  1.9395e+02  9.9960e+09  
   883  1.9916e+07  1.9413e+02  1.0012e+10  
   884  1.9909e+07  1.9432e+02  1.0028e+10  
   885  1.9903e+07  1.9450e+02  1.0045e+10  
   886  1.9897e+07  1.9469e+02  1.0061e+10  
   887  1.9891e+07  1.9488e+02  1.0077e+10  
   888  1.9885e+07  1.9507e+02  1.0094e+10  
