# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681198782268711e+25 kg
# Mean radius       s0 = 2.538871e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.226663
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000510.937028
# J2  =  3511.648568
# J4  =   -30.889968
# J6  =     0.446919
# J8  =    -0.010010
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
   472  2.2463e+07  9.1849e+01  2.5368e+09  
   473  2.2457e+07  9.1871e+01  2.5431e+09  
   474  2.2451e+07  9.1894e+01  2.5494e+09  
   475  2.2444e+07  9.1916e+01  2.5557e+09  
   476  2.2438e+07  9.1939e+01  2.5621e+09  
   477  2.2432e+07  9.1962e+01  2.5684e+09  
   478  2.2426e+07  9.1984e+01  2.5747e+09  
   479  2.2420e+07  9.2007e+01  2.5811e+09  
   480  2.2413e+07  9.2030e+01  2.5874e+09  
   481  2.2407e+07  9.2053e+01  2.5938e+09  
   482  2.2401e+07  9.2076e+01  2.6001e+09  
   483  2.2395e+07  9.2099e+01  2.6065e+09  
   484  2.2389e+07  9.2122e+01  2.6129e+09  
   485  2.2382e+07  9.2145e+01  2.6193e+09  
   486  2.2376e+07  9.2169e+01  2.6256e+09  
   487  2.2370e+07  9.2192e+01  2.6320e+09  
   488  2.2364e+07  9.2215e+01  2.6384e+09  
   489  2.2358e+07  9.2239e+01  2.6448e+09  
   490  2.2351e+07  9.2263e+01  2.6512e+09  
   491  2.2345e+07  9.2286e+01  2.6576e+09  
   492  2.2339e+07  9.2310e+01  2.6640e+09  
   493  2.2333e+07  9.2334e+01  2.6704e+09  
   494  2.2327e+07  9.2358e+01  2.6769e+09  
   495  2.2320e+07  9.2382e+01  2.6833e+09  
   496  2.2314e+07  9.2406e+01  2.6897e+09  
   497  2.2308e+07  9.2430e+01  2.6961e+09  
   498  2.2302e+07  9.2454e+01  2.7026e+09  
   499  2.2296e+07  9.2478e+01  2.7090e+09  
   500  2.2290e+07  9.2503e+01  2.7155e+09  
   501  2.2283e+07  9.2527e+01  2.7219e+09  
   502  2.2277e+07  9.2552e+01  2.7284e+09  
   503  2.2271e+07  9.2576e+01  2.7349e+09  
   504  2.2265e+07  9.2601e+01  2.7413e+09  
   505  2.2259e+07  9.2626e+01  2.7478e+09  
   506  2.2252e+07  9.2651e+01  2.7543e+09  
   507  2.2246e+07  9.2676e+01  2.7608e+09  
   508  2.2240e+07  9.2701e+01  2.7673e+09  
   509  2.2234e+07  9.2726e+01  2.7738e+09  
   510  2.2228e+07  9.2751e+01  2.7803e+09  
   511  2.2221e+07  9.2776e+01  2.7868e+09  
   512  2.2215e+07  9.2802e+01  2.7933e+09  
   513  2.2209e+07  9.2827e+01  2.7998e+09  
   514  2.2203e+07  9.2853e+01  2.8063e+09  
   515  2.2197e+07  9.2878e+01  2.8128e+09  
   516  2.2190e+07  9.2904e+01  2.8194e+09  
   517  2.2184e+07  9.2930e+01  2.8259e+09  
   518  2.2178e+07  9.2956e+01  2.8325e+09  
   519  2.2172e+07  9.2982e+01  2.8390e+09  
   520  2.2166e+07  9.3008e+01  2.8456e+09  
   521  2.2159e+07  9.3034e+01  2.8521e+09  
   522  2.2153e+07  9.3060e+01  2.8587e+09  
   523  2.2147e+07  9.3087e+01  2.8652e+09  
   524  2.2141e+07  9.3113e+01  2.8718e+09  
   525  2.2135e+07  9.3139e+01  2.8784e+09  
   526  2.2128e+07  9.3166e+01  2.8850e+09  
   527  2.2122e+07  9.3193e+01  2.8916e+09  
   528  2.2116e+07  9.3220e+01  2.8982e+09  
   529  2.2110e+07  9.3246e+01  2.9048e+09  
   530  2.2104e+07  9.3273e+01  2.9114e+09  
   531  2.2097e+07  9.3300e+01  2.9180e+09  
   532  2.2091e+07  9.3328e+01  2.9246e+09  
   533  2.2085e+07  9.3355e+01  2.9312e+09  
   534  2.2079e+07  9.3382e+01  2.9379e+09  
   535  2.2073e+07  9.3410e+01  2.9445e+09  
   536  2.2066e+07  9.3437e+01  2.9511e+09  
   537  2.2060e+07  9.3465e+01  2.9578e+09  
   538  2.2054e+07  9.3493e+01  2.9644e+09  
   539  2.2048e+07  9.3520e+01  2.9711e+09  
   540  2.2042e+07  9.3548e+01  2.9778e+09  
   541  2.2035e+07  9.3576e+01  2.9844e+09  
   542  2.2029e+07  9.3605e+01  2.9911e+09  
   543  2.2023e+07  9.3633e+01  2.9978e+09  
   544  2.2017e+07  9.3661e+01  3.0045e+09  
   545  2.2011e+07  9.3690e+01  3.0111e+09  
   546  2.2004e+07  9.3718e+01  3.0178e+09  
   547  2.1998e+07  9.3747e+01  3.0245e+09  
   548  2.1992e+07  9.3775e+01  3.0313e+09  
   549  2.1986e+07  9.3804e+01  3.0380e+09  
   550  2.1980e+07  9.3833e+01  3.0447e+09  
   551  2.1973e+07  9.3862e+01  3.0514e+09  
   552  2.1967e+07  9.3891e+01  3.0581e+09  
   553  2.1961e+07  9.3921e+01  3.0649e+09  
   554  2.1955e+07  9.3950e+01  3.0716e+09  
   555  2.1949e+07  9.3980e+01  3.0784e+09  
   556  2.1942e+07  9.4009e+01  3.0851e+09  
   557  2.1936e+07  9.4039e+01  3.0919e+09  
   558  2.1930e+07  9.4069e+01  3.0986e+09  
   559  2.1924e+07  9.4099e+01  3.1054e+09  
   560  2.1918e+07  9.4129e+01  3.1122e+09  
   561  2.1911e+07  9.4159e+01  3.1190e+09  
   562  2.1905e+07  9.4189e+01  3.1257e+09  
   563  2.1899e+07  9.4219e+01  3.1325e+09  
   564  2.1893e+07  9.4250e+01  3.1393e+09  
   565  2.1887e+07  9.4280e+01  3.1461e+09  
   566  2.1880e+07  9.4311e+01  3.1529e+09  
   567  2.1874e+07  9.4342e+01  3.1598e+09  
   568  2.1868e+07  9.4373e+01  3.1666e+09  
   569  2.1862e+07  9.4404e+01  3.1734e+09  
   570  2.1856e+07  9.4435e+01  3.1802e+09  
   571  2.1849e+07  9.4466e+01  3.1871e+09  
   572  2.1843e+07  9.4498e+01  3.1939e+09  
   573  2.1837e+07  9.4529e+01  3.2008e+09  
   574  2.1831e+07  9.4561e+01  3.2076e+09  
   575  2.1825e+07  9.4593e+01  3.2145e+09  
   576  2.1818e+07  9.4625e+01  3.2214e+09  
   577  2.1812e+07  9.4657e+01  3.2282e+09  
   578  2.1806e+07  9.4689e+01  3.2351e+09  
   579  2.1800e+07  9.4721e+01  3.2420e+09  
   580  2.1794e+07  9.4753e+01  3.2489e+09  
   581  2.1787e+07  9.4786e+01  3.2558e+09  
   582  2.1781e+07  9.4818e+01  3.2627e+09  
   583  2.1775e+07  9.4851e+01  3.2696e+09  
   584  2.1769e+07  9.4884e+01  3.2765e+09  
   585  2.1763e+07  9.4917e+01  3.2835e+09  
   586  2.1756e+07  9.4950e+01  3.2904e+09  
   587  2.1750e+07  9.4983e+01  3.2973e+09  
   588  2.1744e+07  9.5017e+01  3.3043e+09  
   589  2.1738e+07  9.5050e+01  3.3112e+09  
   590  2.1732e+07  9.5084e+01  3.3182e+09  
   591  2.1725e+07  9.5118e+01  3.3251e+09  
   592  2.1719e+07  9.5152e+01  3.3321e+09  
   593  2.1713e+07  9.5186e+01  3.3391e+09  
   594  2.1707e+07  9.5220e+01  3.3461e+09  
   595  2.1701e+07  9.5254e+01  3.3530e+09  
   596  2.1694e+07  9.5289e+01  3.3600e+09  
   597  2.1688e+07  9.5323e+01  3.3670e+09  
   598  2.1682e+07  9.5358e+01  3.3740e+09  
   599  2.1676e+07  9.5393e+01  3.3810e+09  
   600  2.1670e+07  9.5428e+01  3.3881e+09  
   601  2.1663e+07  9.5463e+01  3.3951e+09  
   602  2.1657e+07  9.5498e+01  3.4021e+09  
   603  2.1651e+07  9.5534e+01  3.4092e+09  
   604  2.1645e+07  9.5569e+01  3.4162e+09  
   605  2.1639e+07  9.5605e+01  3.4233e+09  
   606  2.1632e+07  9.5641e+01  3.4303e+09  
   607  2.1626e+07  9.5677e+01  3.4374e+09  
   608  2.1620e+07  9.5713e+01  3.4444e+09  
   609  2.1614e+07  9.5749e+01  3.4515e+09  
   610  2.1608e+07  9.5786e+01  3.4586e+09  
   611  2.1601e+07  9.5822e+01  3.4657e+09  
   612  2.1595e+07  9.5859e+01  3.4728e+09  
   613  2.1589e+07  9.5896e+01  3.4799e+09  
   614  2.1583e+07  9.5933e+01  3.4870e+09  
   615  2.1577e+07  9.5970e+01  3.4941e+09  
   616  2.1570e+07  9.6008e+01  3.5012e+09  
   617  2.1564e+07  9.6045e+01  3.5084e+09  
   618  2.1558e+07  9.6083e+01  3.5155e+09  
   619  2.1552e+07  9.6121e+01  3.5226e+09  
   620  2.1546e+07  9.6159e+01  3.5298e+09  
   621  2.1539e+07  9.6197e+01  3.5369e+09  
   622  2.1533e+07  9.6235e+01  3.5441e+09  
   623  2.1527e+07  9.6273e+01  3.5513e+09  
   624  2.1521e+07  9.6312e+01  3.5584e+09  
   625  2.1515e+07  9.6351e+01  3.5656e+09  
   626  2.1509e+07  9.6390e+01  3.5728e+09  
   627  2.1502e+07  9.6429e+01  3.5800e+09  
   628  2.1496e+07  9.6468e+01  3.5872e+09  
   629  2.1490e+07  9.6508e+01  3.5944e+09  
   630  2.1484e+07  9.6547e+01  3.6016e+09  
   631  2.1478e+07  9.6587e+01  3.6089e+09  
   632  2.1471e+07  9.6627e+01  3.6161e+09  
   633  2.1465e+07  9.6667e+01  3.6233e+09  
   634  2.1459e+07  9.6708e+01  3.6306e+09  
   635  2.1453e+07  9.6748e+01  3.6378e+09  
   636  2.1447e+07  9.6789e+01  3.6451e+09  
   637  2.1440e+07  9.6830e+01  3.6524e+09  
   638  2.1434e+07  9.6871e+01  3.6596e+09  
   639  2.1428e+07  9.6912e+01  3.6669e+09  
   640  2.1422e+07  9.6953e+01  3.6742e+09  
   641  2.1416e+07  9.6995e+01  3.6815e+09  
   642  2.1409e+07  9.7037e+01  3.6888e+09  
   643  2.1403e+07  9.7079e+01  3.6961e+09  
   644  2.1397e+07  9.7121e+01  3.7034e+09  
   645  2.1391e+07  9.7163e+01  3.7107e+09  
   646  2.1385e+07  9.7205e+01  3.7181e+09  
   647  2.1378e+07  9.7248e+01  3.7254e+09  
   648  2.1372e+07  9.7291e+01  3.7327e+09  
   649  2.1366e+07  9.7334e+01  3.7401e+09  
   650  2.1360e+07  9.7377e+01  3.7474e+09  
   651  2.1354e+07  9.7421e+01  3.7548e+09  
   652  2.1347e+07  9.7465e+01  3.7622e+09  
   653  2.1341e+07  9.7508e+01  3.7696e+09  
   654  2.1335e+07  9.7552e+01  3.7770e+09  
   655  2.1329e+07  9.7597e+01  3.7844e+09  
   656  2.1323e+07  9.7641e+01  3.7918e+09  
   657  2.1316e+07  9.7686e+01  3.7992e+09  
   658  2.1310e+07  9.7731e+01  3.8066e+09  
   659  2.1304e+07  9.7776e+01  3.8140e+09  
   660  2.1298e+07  9.7821e+01  3.8214e+09  
   661  2.1292e+07  9.7867e+01  3.8289e+09  
   662  2.1285e+07  9.7912e+01  3.8363e+09  
   663  2.1279e+07  9.7958e+01  3.8438e+09  
   664  2.1273e+07  9.8004e+01  3.8512e+09  
   665  2.1267e+07  9.8051e+01  3.8587e+09  
   666  2.1261e+07  9.8097e+01  3.8662e+09  
   667  2.1254e+07  9.8144e+01  3.8737e+09  
   668  2.1248e+07  9.8191e+01  3.8812e+09  
   669  2.1242e+07  9.8238e+01  3.8887e+09  
   670  2.1236e+07  9.8286e+01  3.8962e+09  
   671  2.1230e+07  9.8333e+01  3.9037e+09  
   672  2.1223e+07  9.8381e+01  3.9112e+09  
   673  2.1217e+07  9.8429e+01  3.9188e+09  
   674  2.1211e+07  9.8478e+01  3.9263e+09  
   675  2.1205e+07  9.8526e+01  3.9339e+09  
   676  2.1199e+07  9.8575e+01  3.9414e+09  
   677  2.1192e+07  9.8624e+01  3.9490e+09  
   678  2.1186e+07  9.8673e+01  3.9565e+09  
   679  2.1180e+07  9.8723e+01  3.9641e+09  
   680  2.1174e+07  9.8773e+01  3.9717e+09  
   681  2.1168e+07  9.8823e+01  3.9793e+09  
   682  2.1161e+07  9.8873e+01  3.9869e+09  
   683  2.1155e+07  9.8923e+01  3.9945e+09  
   684  2.1149e+07  9.8974e+01  4.0022e+09  
   685  2.1143e+07  9.9025e+01  4.0098e+09  
   686  2.1137e+07  9.9076e+01  4.0174e+09  
   687  2.1130e+07  9.9128e+01  4.0251e+09  
   688  2.1124e+07  9.9180e+01  4.0327e+09  
   689  2.1118e+07  9.9232e+01  4.0404e+09  
   690  2.1112e+07  9.9284e+01  4.0480e+09  
   691  2.1106e+07  9.9336e+01  4.0557e+09  
   692  2.1099e+07  9.9389e+01  4.0634e+09  
   693  2.1093e+07  9.9442e+01  4.0711e+09  
   694  2.1087e+07  9.9495e+01  4.0788e+09  
   695  2.1081e+07  9.9549e+01  4.0865e+09  
   696  2.1075e+07  9.9603e+01  4.0942e+09  
   697  2.1068e+07  9.9657e+01  4.1020e+09  
   698  2.1062e+07  9.9711e+01  4.1097e+09  
   699  2.1056e+07  9.9766e+01  4.1175e+09  
   700  2.1050e+07  9.9821e+01  4.1252e+09  
   701  2.1044e+07  9.9876e+01  4.1330e+09  
   702  2.1037e+07  9.9932e+01  4.1407e+09  
   703  2.1031e+07  9.9988e+01  4.1485e+09  
   704  2.1025e+07  1.0004e+02  4.1563e+09  
   705  2.1019e+07  1.0010e+02  4.1641e+09  
   706  2.1013e+07  1.0016e+02  4.1719e+09  
   707  2.1006e+07  1.0021e+02  4.1797e+09  
   708  2.1000e+07  1.0027e+02  4.1876e+09  
   709  2.0994e+07  1.0033e+02  4.1954e+09  
   710  2.0988e+07  1.0039e+02  4.2032e+09  
   711  2.0982e+07  1.0044e+02  4.2111e+09  
   712  2.0975e+07  1.0050e+02  4.2189e+09  
   713  2.0969e+07  1.0056e+02  4.2268e+09  
   714  2.0963e+07  1.0062e+02  4.2347e+09  
   715  2.0957e+07  1.0068e+02  4.2426e+09  
   716  2.0951e+07  1.0074e+02  4.2505e+09  
   717  2.0944e+07  1.0080e+02  4.2584e+09  
   718  2.0938e+07  1.0086e+02  4.2663e+09  
   719  2.0932e+07  1.0092e+02  4.2742e+09  
   720  2.0926e+07  1.0098e+02  4.2822e+09  
   721  2.0920e+07  1.0104e+02  4.2901e+09  
   722  2.0913e+07  1.0111e+02  4.2980e+09  
   723  2.0907e+07  1.0117e+02  4.3060e+09  
   724  2.0901e+07  1.0123e+02  4.3140e+09  
   725  2.0895e+07  1.0129e+02  4.3220e+09  
   726  2.0889e+07  1.0136e+02  4.3299e+09  
   727  2.0882e+07  1.0142e+02  4.3379e+09  
   728  2.0876e+07  1.0148e+02  4.3460e+09  
   729  2.0870e+07  1.0155e+02  4.3540e+09  
   730  2.0864e+07  1.0161e+02  4.3620e+09  
   731  2.0858e+07  1.0168e+02  4.3700e+09  
   732  2.0851e+07  1.0174e+02  4.3781e+09  
   733  2.0845e+07  1.0181e+02  4.3861e+09  
   734  2.0839e+07  1.0187e+02  4.3942e+09  
   735  2.0833e+07  1.0194e+02  4.4023e+09  
   736  2.0827e+07  1.0201e+02  4.4104e+09  
   737  2.0820e+07  1.0207e+02  4.4185e+09  
   738  2.0814e+07  1.0214e+02  4.4266e+09  
   739  2.0808e+07  1.0221e+02  4.4347e+09  
   740  2.0802e+07  1.0228e+02  4.4428e+09  
   741  2.0796e+07  1.0235e+02  4.4509e+09  
   742  2.0789e+07  1.0241e+02  4.4591e+09  
   743  2.0783e+07  1.0248e+02  4.4672e+09  
   744  2.0777e+07  1.0255e+02  4.4754e+09  
   745  2.0771e+07  1.0262e+02  4.4836e+09  
   746  2.0765e+07  1.0269e+02  4.4918e+09  
   747  2.0758e+07  1.0277e+02  4.5000e+09  
   748  2.0752e+07  1.0284e+02  4.5082e+09  
   749  2.0746e+07  1.0291e+02  4.5164e+09  
   750  2.0740e+07  1.0298e+02  4.5246e+09  
   751  2.0734e+07  1.0305e+02  4.5329e+09  
   752  2.0728e+07  1.0313e+02  4.5411e+09  
   753  2.0721e+07  1.0320e+02  4.5494e+09  
   754  2.0715e+07  1.0328e+02  4.5576e+09  
   755  2.0709e+07  1.0335e+02  4.5659e+09  
   756  2.0703e+07  1.0342e+02  4.5742e+09  
   757  2.0697e+07  1.0350e+02  4.5825e+09  
   758  2.0690e+07  1.0358e+02  4.5908e+09  
   759  2.0684e+07  1.0365e+02  4.5991e+09  
   760  2.0678e+07  1.0373e+02  4.6075e+09  
   761  2.0672e+07  1.0381e+02  4.6158e+09  
   762  2.0666e+07  1.0388e+02  4.6242e+09  
   763  2.0659e+07  1.0396e+02  4.6325e+09  
   764  2.0653e+07  1.0404e+02  4.6409e+09  
   765  2.0647e+07  1.0412e+02  4.6493e+09  
   766  2.0641e+07  1.0420e+02  4.6577e+09  
   767  2.0635e+07  1.0428e+02  4.6661e+09  
   768  2.0628e+07  1.0436e+02  4.6745e+09  
   769  2.0622e+07  1.0444e+02  4.6830e+09  
   770  2.0616e+07  1.0452e+02  4.6914e+09  
   771  2.0610e+07  1.0461e+02  4.6999e+09  
   772  2.0604e+07  1.0469e+02  4.7083e+09  
   773  2.0597e+07  1.0477e+02  4.7168e+09  
   774  2.0591e+07  1.0486e+02  4.7253e+09  
   775  2.0585e+07  1.0494e+02  4.7338e+09  
   776  2.0579e+07  1.0502e+02  4.7423e+09  
   777  2.0573e+07  1.0511e+02  4.7509e+09  
   778  2.0566e+07  1.0520e+02  4.7594e+09  
   779  2.0560e+07  1.0528e+02  4.7680e+09  
   780  2.0554e+07  1.0537e+02  4.7765e+09  
   781  2.0548e+07  1.0546e+02  4.7851e+09  
   782  2.0542e+07  1.0555e+02  4.7937e+09  
   783  2.0535e+07  1.0563e+02  4.8023e+09  
   784  2.0529e+07  1.0572e+02  4.8109e+09  
   785  2.0523e+07  1.0581e+02  4.8195e+09  
   786  2.0517e+07  1.0590e+02  4.8281e+09  
   787  2.0511e+07  1.0600e+02  4.8368e+09  
   788  2.0504e+07  1.0609e+02  4.8455e+09  
   789  2.0498e+07  1.0618e+02  4.8541e+09  
   790  2.0492e+07  1.0627e+02  4.8628e+09  
   791  2.0486e+07  1.0637e+02  4.8715e+09  
   792  2.0480e+07  1.0646e+02  4.8802e+09  
   793  2.0473e+07  1.0656e+02  4.8889e+09  
   794  2.0467e+07  1.0665e+02  4.8977e+09  
   795  2.0461e+07  1.0675e+02  4.9064e+09  
   796  2.0455e+07  1.0685e+02  4.9152e+09  
   797  2.0449e+07  1.0694e+02  4.9240e+09  
   798  2.0442e+07  1.0704e+02  4.9328e+09  
   799  2.0436e+07  1.0714e+02  4.9416e+09  
   800  2.0430e+07  1.0724e+02  4.9504e+09  
   801  2.0424e+07  1.0734e+02  4.9592e+09  
   802  2.0418e+07  1.0744e+02  4.9680e+09  
   803  2.0411e+07  1.0754e+02  4.9769e+09  
   804  2.0405e+07  1.0765e+02  4.9858e+09  
   805  2.0399e+07  1.0775e+02  4.9946e+09  
   806  2.0393e+07  1.0785e+02  5.0035e+09  
   807  2.0387e+07  1.0796e+02  5.0125e+09  
   808  2.0380e+07  1.0806e+02  5.0214e+09  
   809  2.0374e+07  1.0817e+02  5.0303e+09  
   810  2.0368e+07  1.0828e+02  5.0393e+09  
   811  2.0362e+07  1.0838e+02  5.0482e+09  
   812  2.0356e+07  1.0849e+02  5.0572e+09  
   813  2.0349e+07  1.0860e+02  5.0662e+09  
   814  2.0343e+07  1.0871e+02  5.0752e+09  
   815  2.0337e+07  1.0882e+02  5.0842e+09  
   816  2.0331e+07  1.0894e+02  5.0933e+09  
   817  2.0325e+07  1.0905e+02  5.1023e+09  
   818  2.0318e+07  1.0916e+02  5.1114e+09  
   819  2.0312e+07  1.0928e+02  5.1205e+09  
   820  2.0306e+07  1.0939e+02  5.1296e+09  
   821  2.0300e+07  1.0951e+02  5.1387e+09  
   822  2.0294e+07  1.0962e+02  5.1478e+09  
   823  2.0287e+07  1.0974e+02  5.1569e+09  
   824  2.0281e+07  1.0986e+02  5.1661e+09  
   825  2.0275e+07  1.0998e+02  5.1753e+09  
   826  2.0269e+07  1.1010e+02  5.1844e+09  
   827  2.0263e+07  1.1022e+02  5.1936e+09  
   828  2.0256e+07  1.1035e+02  5.2029e+09  
   829  2.0250e+07  1.1047e+02  5.2121e+09  
   830  2.0244e+07  1.1059e+02  5.2213e+09  
   831  2.0238e+07  1.1072e+02  5.2306e+09  
   832  2.0232e+07  1.1085e+02  5.2399e+09  
   833  2.0225e+07  1.1097e+02  5.2492e+09  
   834  2.0219e+07  1.1110e+02  5.2585e+09  
   835  2.0213e+07  1.1123e+02  5.2678e+09  
   836  2.0207e+07  1.1136e+02  5.2772e+09  
   837  2.0201e+07  1.1149e+02  5.2865e+09  
   838  2.0194e+07  1.1163e+02  5.2959e+09  
   839  2.0188e+07  1.1176e+02  5.3053e+09  
   840  2.0182e+07  1.1189e+02  5.3147e+09  
   841  2.0176e+07  1.1203e+02  5.3241e+09  
   842  2.0170e+07  1.1217e+02  5.3336e+09  
   843  2.0163e+07  1.1231e+02  5.3430e+09  
   844  2.0157e+07  1.1244e+02  5.3525e+09  
   845  2.0151e+07  1.1259e+02  5.3620e+09  
   846  2.0145e+07  1.1273e+02  5.3715e+09  
   847  2.0139e+07  1.1287e+02  5.3811e+09  
   848  2.0132e+07  1.1301e+02  5.3906e+09  
   849  2.0126e+07  1.1316e+02  5.4002e+09  
   850  2.0120e+07  1.1331e+02  5.4098e+09  
   851  2.0114e+07  1.1345e+02  5.4194e+09  
   852  2.0108e+07  1.1360e+02  5.4290e+09  
   853  2.0101e+07  1.1375e+02  5.4386e+09  
   854  2.0095e+07  1.1391e+02  5.4483e+09  
   855  2.0089e+07  1.1406e+02  5.4580e+09  
   856  2.0083e+07  1.1421e+02  5.4676e+09  
   857  2.0077e+07  1.1437e+02  5.4774e+09  
   858  2.0070e+07  1.1453e+02  5.4871e+09  
   859  2.0064e+07  1.1468e+02  5.4968e+09  
   860  2.0058e+07  1.1484e+02  5.5066e+09  
   861  2.0052e+07  1.1501e+02  5.5164e+09  
   862  2.0046e+07  1.1517e+02  5.5262e+09  
   863  2.0039e+07  1.1533e+02  5.5360e+09  
   864  2.0033e+07  1.1550e+02  5.5459e+09  
   865  2.0027e+07  1.1567e+02  5.5558e+09  
   866  2.0021e+07  1.1583e+02  5.5657e+09  
   867  2.0015e+07  1.1600e+02  5.5756e+09  
   868  2.0008e+07  1.1618e+02  5.5855e+09  
   869  2.0002e+07  1.1635e+02  5.5954e+09  
   870  1.9996e+07  1.1653e+02  5.6054e+09  
   871  1.9990e+07  1.1670e+02  5.6154e+09  
   872  1.9984e+07  1.1688e+02  5.6254e+09  
   873  1.9977e+07  1.1706e+02  5.6355e+09  
   874  1.9971e+07  1.1724e+02  5.6455e+09  
   875  1.9965e+07  1.1743e+02  5.6556e+09  
   876  1.9959e+07  1.1761e+02  5.6657e+09  
   877  1.9953e+07  1.1780e+02  5.6758e+09  
   878  1.9947e+07  1.1799e+02  5.6860e+09  
   879  1.9940e+07  1.1818e+02  5.6961e+09  
   880  1.9934e+07  1.1837e+02  5.7063e+09  
   881  1.9928e+07  1.1857e+02  5.7165e+09  
   882  1.9922e+07  1.1876e+02  5.7268e+09  
   883  1.9916e+07  1.1896e+02  5.7370e+09  
   884  1.9909e+07  1.1916e+02  5.7473e+09  
   885  1.9903e+07  1.1937e+02  5.7576e+09  
   886  1.9897e+07  1.1957e+02  5.7679e+09  
   887  1.9891e+07  1.1978e+02  5.7783e+09  
   888  1.9885e+07  1.1999e+02  5.7887e+09  
   889  1.9878e+07  1.2020e+02  5.7991e+09  
   890  1.9872e+07  1.2041e+02  5.8095e+09  
   891  1.9866e+07  1.2063e+02  5.8199e+09  
   892  1.9860e+07  1.2085e+02  5.8304e+09  
   893  1.9854e+07  1.2107e+02  5.8409e+09  
   894  1.9847e+07  1.2129e+02  5.8514e+09  
   895  1.9841e+07  1.2151e+02  5.8620e+09  
   896  1.9835e+07  1.2174e+02  5.8726e+09  
   897  1.9829e+07  1.2197e+02  5.8832e+09  
   898  1.9823e+07  1.2220e+02  5.8938e+09  
   899  1.9816e+07  1.2244e+02  5.9044e+09  
   900  1.9810e+07  1.2267e+02  5.9151e+09  
   901  1.9804e+07  1.2291e+02  5.9258e+09  
   902  1.9798e+07  1.2316e+02  5.9366e+09  
   903  1.9792e+07  1.2340e+02  5.9473e+09  
   904  1.9785e+07  1.2365e+02  5.9581e+09  
   905  1.9779e+07  1.2390e+02  5.9689e+09  
   906  1.9773e+07  1.2415e+02  5.9798e+09  
   907  1.9767e+07  1.2441e+02  5.9907e+09  
   908  1.9761e+07  1.2467e+02  6.0016e+09  
   909  1.9754e+07  1.2493e+02  6.0125e+09  
   910  1.9748e+07  1.2520e+02  6.0235e+09  
   911  1.9742e+07  1.2547e+02  6.0345e+09  
   912  1.9736e+07  1.2574e+02  6.0455e+09  
   913  1.9730e+07  1.2601e+02  6.0566e+09  
   914  1.9723e+07  1.2629e+02  6.0676e+09  
   915  1.9717e+07  1.2657e+02  6.0788e+09  
   916  1.9711e+07  1.2686e+02  6.0899e+09  
   917  1.9705e+07  1.2715e+02  6.1011e+09  
   918  1.9699e+07  1.2744e+02  6.1123e+09  
   919  1.9692e+07  1.2773e+02  6.1236e+09  
   920  1.9686e+07  1.2803e+02  6.1348e+09  
   921  1.9680e+07  1.2833e+02  6.1461e+09  
   922  1.9674e+07  1.2864e+02  6.1575e+09  
   923  1.9668e+07  1.2895e+02  6.1689e+09  
   924  1.9661e+07  1.2927e+02  6.1803e+09  
   925  1.9655e+07  1.2958e+02  6.1917e+09  
   926  1.9649e+07  1.2991e+02  6.2032e+09  
   927  1.9643e+07  1.3023e+02  6.2147e+09  
   928  1.9637e+07  1.3056e+02  6.2263e+09  
   929  1.9630e+07  1.3090e+02  6.2379e+09  
   930  1.9624e+07  1.3124e+02  6.2495e+09  
   931  1.9618e+07  1.3158e+02  6.2612e+09  
   932  1.9612e+07  1.3193e+02  6.2729e+09  
   933  1.9606e+07  1.3228e+02  6.2846e+09  
   934  1.9599e+07  1.3264e+02  6.2964e+09  
   935  1.9593e+07  1.3301e+02  6.3082e+09  
   936  1.9587e+07  1.3337e+02  6.3201e+09  
   937  1.9581e+07  1.3375e+02  6.3320e+09  
   938  1.9575e+07  1.3412e+02  6.3439e+09  
   939  1.9568e+07  1.3451e+02  6.3559e+09  
   940  1.9562e+07  1.3490e+02  6.3679e+09  
   941  1.9556e+07  1.3529e+02  6.3800e+09  
   942  1.9550e+07  1.3569e+02  6.3921e+09  
   943  1.9544e+07  1.3610e+02  6.4042e+09  
   944  1.9537e+07  1.3651e+02  6.4164e+09  
   945  1.9531e+07  1.3693e+02  6.4287e+09  
   946  1.9525e+07  1.3735e+02  6.4410e+09  
   947  1.9519e+07  1.3778e+02  6.4533e+09  
   948  1.9513e+07  1.3822e+02  6.4657e+09  
   949  1.9506e+07  1.3866e+02  6.4781e+09  
   950  1.9500e+07  1.3911e+02  6.4906e+09  
   951  1.9494e+07  1.3956e+02  6.5031e+09  
   952  1.9488e+07  1.4003e+02  6.5156e+09  
   953  1.9482e+07  1.4050e+02  6.5283e+09  
   954  1.9475e+07  1.4098e+02  6.5409e+09  
   955  1.9469e+07  1.4146e+02  6.5536e+09  
   956  1.9463e+07  1.4196e+02  6.5664e+09  
   957  1.9457e+07  1.4246e+02  6.5792e+09  
